farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00011,FIELD_FARM_00011_3,Great_Plains,38.427061,-105.400925,1241.8,Silt,6.04,3.93,13.1,13.6,182.8,18.5,1329.2,72.7,29.6,Onions,Onions_Standard,2023-05-19,2023-10-13,Urea,23.5,Flood_Irrigation,4,No_Till,13.5,Low,Low,No,28.24,2330.43,17355.55,15025.12,191.8,184.5
FARM_00012,FIELD_FARM_00012_1,Pacific_Northwest,31.998347,-67.708083,1106.8,Clayey_Loam,7.03,2.81,28.5,34.9,239.5,5.4,364.7,42.1,15.6,Rice,Rice_Standard,2023-04-16,2023-10-07,Organic_Compost,142.0,Rainfall_Only,13,Conventional_Till,34.2,Medium,Low,No,10.44,1021.79,1732.96,711.17,0.0,940.1
FARM_00013,FIELD_FARM_00013_1,Pacific_Northwest,42.099094,-88.04893,1415.8,Sandy,5.57,3.72,94.3,50.3,147.0,21.1,997.8,64.6,29.1,Wheat,Wheat_Standard,2023-05-12,2023-09-07,Nitrogen_High,20.8,Drip_Irrigation,1,Conventional_Till,24.1,Low,Medium,Yes,7.75,1270.79,6707.69,5436.9,272.5,334.6
FARM_00014,FIELD_FARM_00014_3,Southwest,42.322259,-104.099804,1405.0,Silt,6.54,5.82,57.1,39.6,192.1,19.4,1503.5,45.7,18.8,Lettuce,Lettuce_Standard,2023-03-23,2023-07-03,No_Fertilizer,222.0,Subsurface_Drip,13,Deep_Till,43.4,High,Low,No,20.9,2291.05,11673.98,9382.94,8.7,914.8
FARM_00015,FIELD_FARM_00015_1,California_Central_Valley,48.920022,-84.393806,723.8,Sandy,7.08,2.97,32.9,33.0,218.1,23.8,1614.4,75.5,16.4,Onions,Onions_Standard,2023-03-03,2023-08-26,Phosphorus_High,163.8,Subsurface_Drip,14,Conventional_Till,108.8,Low,Medium,No,25.31,668.21,22426.36,21758.14,58.2,839.7
FARM_00016,FIELD_FARM_00016_2,Southeast,27.03372,-119.909737,1480.0,Clayey_Loam,6.43,4.97,95.0,79.0,238.3,14.4,304.5,75.0,23.4,Onions,Onions_Standard,2023-05-13,2023-08-23,Phosphorus_High,121.6,Flood_Irrigation,3,Minimum_Till,90.0,Low,Low,No,42.01,1666.74,48738.79,47072.05,299.9,357.1
FARM_00017,FIELD_FARM_00017_1,Great_Plains,35.908396,-76.873445,1466.9,Clayey_Loam,5.61,5.4,55.1,79.5,68.4,18.8,1943.2,63.5,24.4,Corn,Corn_Standard,2023-05-16,2023-11-08,Organic_Compost,13.6,Subsurface_Drip,7,Minimum_Till,49.3,Low,Low,Yes,10.57,1793.7,5892.1,4098.4,183.5,339.3
FARM_00018,FIELD_FARM_00018_1,Midwest,31.498747,-97.805549,48.5,Clay,6.27,4.98,70.0,21.4,277.7,25.6,1907.1,72.7,24.2,Soybeans,Soybeans_Standard,2023-05-13,2023-08-15,Phosphorus_High,7.9,Subsurface_Drip,0,Conventional_Till,62.7,Low,High,Yes,4.04,1285.98,4123.34,2837.36,455.3,157.2
FARM_00019,FIELD_FARM_00019_1,Northeast,28.346303,-124.179682,113.0,Silt,7.53,6.0,99.7,48.9,242.2,28.6,1721.8,51.1,21.8,Corn,Corn_Standard,2023-04-01,2023-07-31,Potassium_High,14.1,Micro_Sprinkler,6,Deep_Till,47.6,Medium,Low,No,13.34,2204.36,9728.87,7524.51,448.8,889.0
FARM_00020,FIELD_FARM_00020_1,Midwest,28.350381,-123.273039,1132.7,Clayey_Loam,7.1,4.93,90.8,53.2,295.1,20.2,1327.8,65.0,16.4,Soybeans,Soybeans_Standard,2023-03-24,2023-09-08,NPK_Balanced,119.0,Drip_Irrigation,2,Minimum_Till,97.1,Medium,Medium,No,6.41,2037.84,1406.32,-631.51,36.7,658.7
FARM_00021,FIELD_FARM_00021_2,Pacific_Northwest,30.22827,-90.221004,512.3,Clay,6.65,3.72,43.0,58.8,95.0,22.4,911.6,79.3,22.7,Soybeans,Soybeans_Standard,2023-05-21,2023-08-23,Organic_Compost,103.5,Sprinkler,5,Reduced_Till,58.7,Low,Low,No,4.38,1228.54,2971.02,1742.48,552.3,135.4
FARM_00022,FIELD_FARM_00022_1,California_Central_Valley,40.69751,-120.094458,1310.4,Clayey_Loam,5.51,5.28,13.0,51.8,296.6,18.4,1859.5,50.6,26.4,Lettuce,Lettuce_Standard,2023-04-27,2023-09-19,Phosphorus_High,39.9,Micro_Sprinkler,6,Conventional_Till,106.2,Medium,Low,Yes,28.36,1565.23,11473.51,9908.27,215.4,439.6
FARM_00023,FIELD_FARM_00023_2,California_Central_Valley,33.051979,-112.31312,491.2,Silt,6.08,2.39,50.0,34.9,212.2,17.0,1230.8,73.2,23.4,Lettuce,Lettuce_Standard,2023-04-09,2023-07-13,Nitrogen_High,269.9,Rainfall_Only,10,Reduced_Till,95.1,Low,High,No,19.73,703.56,6126.9,5423.33,0.0,321.4
FARM_00024,FIELD_FARM_00024_2,Northeast,27.197191,-76.648107,83.5,Clay,5.7,3.38,44.0,78.8,78.0,14.9,1943.5,78.9,27.3,Corn,Corn_Standard,2023-04-25,2023-09-27,Urea,167.0,Subsurface_Drip,2,Reduced_Till,90.0,High,Low,No,10.8,899.01,9965.5,9066.48,423.9,736.5
FARM_00025,FIELD_FARM_00025_2,Great_Plains,39.530956,-115.738237,721.7,Loam,6.98,2.53,48.2,48.4,187.2,10.0,1416.5,44.0,17.1,Carrots,Carrots_Standard,2023-05-24,2023-09-28,Nitrogen_High,123.6,Drip_Irrigation,0,Reduced_Till,58.8,High,Medium,No,44.27,2481.86,16168.26,13686.4,303.4,933.8
FARM_00026,FIELD_FARM_00026_2,Southwest,46.045719,-116.613657,1192.9,Sandy_Loam,7.5,5.04,22.7,26.5,208.4,27.7,735.0,66.5,25.2,Lettuce,Lettuce_Standard,2023-03-06,2023-06-26,No_Fertilizer,131.6,Subsurface_Drip,0,Reduced_Till,90.8,High,Low,No,26.49,1748.48,7224.89,5476.41,751.9,664.9
FARM_00027,FIELD_FARM_00027_2,Southwest,44.85063,-87.795635,800.2,Loam,7.47,1.33,34.6,27.4,236.0,5.8,1204.3,74.3,28.2,Corn,Corn_Standard,2023-05-15,2023-11-08,Urea,181.2,Subsurface_Drip,7,Deep_Till,80.3,Low,Low,No,12.33,1782.3,10831.7,9049.4,434.2,326.6
FARM_00028,FIELD_FARM_00028_1,Southwest,29.539943,-70.492966,875.1,Sandy,7.87,1.34,60.7,45.4,202.9,5.5,1763.4,81.9,23.5,Rice,Rice_Standard,2023-03-26,2023-07-02,Organic_Compost,127.2,Micro_Sprinkler,7,Conventional_Till,113.1,High,High,Yes,5.02,831.04,1734.41,903.37,670.0,398.9
FARM_00029,FIELD_FARM_00029_2,California_Central_Valley,30.684891,-88.526336,569.0,Clayey_Loam,6.34,4.92,5.4,33.3,149.5,18.4,1851.7,55.6,20.2,Soybeans,Soybeans_Standard,2023-05-12,2023-09-29,Potassium_High,74.5,Drip_Irrigation,3,Reduced_Till,90.9,Low,High,Yes,4.05,1764.53,663.53,-1101.0,530.8,260.2
FARM_00030,FIELD_FARM_00030_1,Midwest,38.932634,-73.362079,802.6,Clay,6.25,2.2,42.7,39.9,249.9,13.7,1016.2,68.1,20.7,Lettuce,Lettuce_Standard,2023-04-19,2023-09-02,Potassium_High,158.3,Sprinkler,0,No_Till,84.8,Low,Low,Yes,24.88,2223.57,28446.51,26222.94,298.6,343.7
FARM_00031,FIELD_FARM_00031_2,Southeast,35.218354,-123.476819,234.2,Sandy,7.67,2.74,57.4,27.8,99.0,17.6,1250.8,55.3,23.5,Wheat,Wheat_Standard,2023-05-24,2023-11-07,Nitrogen_High,181.0,Rainfall_Only,3,Conventional_Till,123.0,High,Low,No,3.81,673.85,3104.29,2430.44,0.0,762.3
FARM_00032,FIELD_FARM_00032_1,Northeast,28.069422,-72.413355,964.4,Sandy,7.73,5.0,37.5,28.2,144.9,19.8,645.9,68.1,21.1,Carrots,Carrots_Standard,2023-05-20,2023-11-11,Phosphorus_High,233.9,Micro_Sprinkler,13,Strip_Till,26.0,Low,Medium,No,46.15,544.94,19940.77,19395.83,433.3,670.1
FARM_00033,FIELD_FARM_00033_3,Midwest,28.483902,-74.904186,1476.6,Sandy,7.75,4.3,69.9,67.6,182.4,25.4,1071.5,43.0,21.1,Tomatoes,Tomatoes_Standard,2023-04-22,2023-10-13,Phosphorus_High,79.1,Rainfall_Only,10,Deep_Till,47.3,Medium,Medium,No,58.95,2328.82,34761.19,32432.36,0.0,444.8
FARM_00034,FIELD_FARM_00034_2,Great_Plains,26.174149,-115.022998,1107.1,Loam,5.73,4.74,11.5,68.6,159.3,27.9,1484.8,67.5,29.2,Potatoes,Potatoes_Standard,2023-03-24,2023-07-24,No_Fertilizer,81.0,Subsurface_Drip,2,Minimum_Till,85.6,Medium,Low,No,40.74,1168.49,39085.5,37917.01,85.3,167.6
FARM_00035,FIELD_FARM_00035_1,Midwest,37.387283,-83.695856,652.2,Loam,7.55,4.9,71.0,29.1,197.6,14.0,319.4,81.3,17.1,Onions,Onions_Standard,2023-04-16,2023-10-10,Nitrogen_High,227.5,Drip_Irrigation,0,Strip_Till,99.5,Medium,Medium,No,31.1,1478.85,11890.44,10411.59,790.1,949.7
FARM_00036,FIELD_FARM_00036_3,Southeast,39.706594,-65.03879,833.7,Sandy_Loam,7.79,0.69,71.3,30.8,281.1,29.3,1896.9,61.3,27.9,Potatoes,Potatoes_Standard,2023-04-07,2023-07-22,Potassium_High,195.1,Sprinkler,11,Reduced_Till,61.1,Low,Low,No,38.28,1949.53,8369.2,6419.67,252.2,585.5
FARM_00037,FIELD_FARM_00037_1,Great_Plains,32.968813,-87.446517,1329.0,Sandy,7.69,2.8,48.9,79.3,50.1,9.6,860.3,82.0,16.1,Rice,Rice_Standard,2023-03-21,2023-08-14,Organic_Compost,174.2,Subsurface_Drip,8,No_Till,48.0,Medium,Low,No,11.18,977.55,2973.16,1995.61,283.7,358.5
FARM_00038,FIELD_FARM_00038_2,Great_Plains,39.727713,-108.364061,1365.5,Clay,5.77,2.65,16.8,76.9,249.5,11.5,1238.8,84.2,28.3,Lettuce,Lettuce_Standard,2023-04-25,2023-10-02,Potassium_High,297.4,Subsurface_Drip,3,Deep_Till,42.4,High,Low,No,13.59,593.89,7519.71,6925.82,29.4,961.5
FARM_00039,FIELD_FARM_00039_2,Pacific_Northwest,26.446067,-66.853842,1325.7,Loam,6.99,3.39,29.7,46.1,172.8,29.9,1810.3,60.9,24.3,Carrots,Carrots_Standard,2023-03-02,2023-06-10,Nitrogen_High,263.2,Rainfall_Only,11,Minimum_Till,47.2,Low,Low,No,28.8,1158.1,32490.87,31332.77,0.0,761.7
FARM_00040,FIELD_FARM_00040_2,Southwest,34.317213,-109.414773,1085.1,Sandy,6.83,5.79,15.4,72.6,297.9,6.5,1783.4,63.2,28.6,Wheat,Wheat_Standard,2023-03-01,2023-06-04,Phosphorus_High,156.4,Flood_Irrigation,11,Deep_Till,131.5,High,Medium,No,5.12,1894.94,4424.82,2529.88,494.9,777.4
FARM_00041,FIELD_FARM_00041_3,Pacific_Northwest,47.021769,-72.689388,43.9,Sandy,5.82,2.34,75.6,21.3,254.5,25.8,1088.8,40.3,19.3,Corn,Corn_Standard,2023-03-03,2023-08-09,Nitrogen_High,85.0,Drip_Irrigation,8,Conventional_Till,12.6,High,Low,No,13.27,705.02,15053.98,14348.96,550.3,161.1
FARM_00042,FIELD_FARM_00042_3,Midwest,44.274607,-82.48568,710.4,Sandy_Loam,7.05,0.75,87.8,78.1,292.2,23.7,390.7,74.1,15.4,Corn,Corn_Standard,2023-04-23,2023-08-16,Urea,47.7,Flood_Irrigation,3,Reduced_Till,75.6,Low,Low,Yes,15.51,1887.36,5920.97,4033.6,65.9,712.4
FARM_00043,FIELD_FARM_00043_2,Northeast,31.831488,-67.948186,226.6,Silt,7.33,5.5,86.4,77.5,240.0,16.1,727.1,54.4,25.9,Soybeans,Soybeans_Standard,2023-03-24,2023-07-03,Organic_Compost,168.8,Flood_Irrigation,10,No_Till,76.0,High,Low,No,5.21,2041.84,5397.94,3356.09,608.8,663.6
FARM_00044,FIELD_FARM_00044_1,Southwest,49.187782,-113.872468,693.1,Sandy_Loam,5.79,1.19,70.1,40.1,100.1,17.3,268.8,66.2,19.0,Lettuce,Lettuce_Standard,2023-03-18,2023-08-18,Potassium_High,118.7,Micro_Sprinkler,5,No_Till,146.5,Low,Medium,No,35.91,579.24,23503.4,22924.16,83.9,317.8
FARM_00045,FIELD_FARM_00045_1,Great_Plains,28.562389,-95.066711,927.2,Silt,6.37,4.77,94.4,15.1,183.6,27.1,302.6,77.1,20.4,Potatoes,Potatoes_Standard,2023-04-26,2023-08-08,Phosphorus_High,60.0,Subsurface_Drip,0,Conventional_Till,33.4,High,Low,No,43.33,1733.21,34383.15,32649.94,239.1,941.7
FARM_00046,FIELD_FARM_00046_2,Southwest,45.043202,-104.632988,1222.2,Loam,7.74,3.51,82.6,41.7,210.9,18.2,1503.4,43.7,15.9,Potatoes,Potatoes_Standard,2023-03-19,2023-07-05,NPK_Balanced,292.8,Micro_Sprinkler,7,No_Till,57.2,High,Low,Yes,37.74,541.72,31545.61,31003.89,265.9,588.2
FARM_00047,FIELD_FARM_00047_3,Northeast,27.038162,-100.804318,330.8,Sandy_Loam,5.58,1.92,48.9,70.8,231.8,23.6,937.2,55.6,20.6,Rice,Rice_Standard,2023-05-09,2023-09-11,NPK_Balanced,8.8,Sprinkler,3,No_Till,65.4,High,High,No,5.96,1684.7,6609.02,4924.32,168.5,660.7
FARM_00048,FIELD_FARM_00048_1,California_Central_Valley,30.894802,-78.439988,608.0,Sandy_Loam,5.95,1.81,97.3,22.7,263.6,17.3,607.4,79.2,21.7,Lettuce,Lettuce_Standard,2023-04-07,2023-09-13,No_Fertilizer,195.6,Drip_Irrigation,11,Strip_Till,53.7,Low,Medium,Yes,34.09,761.75,39823.91,39062.16,363.0,312.4
FARM_00049,FIELD_FARM_00049_3,Great_Plains,29.243948,-93.813563,505.5,Sandy_Loam,5.86,2.97,60.8,76.4,113.1,14.0,851.8,67.2,20.4,Cotton,Cotton_Standard,2023-05-15,2023-08-18,Nitrogen_High,61.8,Drip_Irrigation,1,Strip_Till,25.7,High,Low,Yes,1.71,1780.01,660.9,-1119.11,144.0,179.7
FARM_00050,FIELD_FARM_00050_1,Midwest,39.616768,-83.707528,596.1,Sandy,7.91,0.53,95.4,54.7,267.0,16.4,1103.9,62.0,25.0,Rice,Rice_Standard,2023-04-10,2023-07-16,No_Fertilizer,291.0,Subsurface_Drip,7,Deep_Till,23.1,Low,Low,No,7.95,1823.26,9360.58,7537.32,299.4,115.8
FARM_00051,FIELD_FARM_00051_2,Midwest,45.77193,-73.12347,1152.8,Loam,7.83,4.29,69.3,25.1,214.7,14.8,1354.8,44.8,24.9,Soybeans,Soybeans_Standard,2023-03-25,2023-08-09,Urea,225.7,Drip_Irrigation,14,No_Till,22.7,Medium,Medium,No,4.13,1835.19,4126.01,2290.82,609.8,818.0
FARM_00052,FIELD_FARM_00052_3,Pacific_Northwest,45.445855,-117.787457,816.7,Clay,6.32,3.97,62.9,49.4,145.1,18.7,1253.5,64.6,21.7,Tomatoes,Tomatoes_Standard,2023-04-14,2023-09-24,Phosphorus_High,227.8,Flood_Irrigation,4,Reduced_Till,80.1,High,Low,No,46.09,1182.5,25310.35,24127.86,319.1,622.2
FARM_00053,FIELD_FARM_00053_3,Northeast,44.122082,-76.220856,1077.2,Loam,6.8,5.02,45.9,72.8,67.8,28.9,1361.2,57.1,18.0,Tomatoes,Tomatoes_Standard,2023-03-04,2023-07-23,Potassium_High,201.0,Sprinkler,11,Minimum_Till,140.1,Medium,Low,No,82.7,1045.25,48314.94,47269.7,97.5,263.0
FARM_00054,FIELD_FARM_00054_3,Southwest,29.535959,-93.490197,1063.6,Clay,6.92,1.91,96.5,43.8,251.5,18.8,230.3,68.5,29.3,Potatoes,Potatoes_Standard,2023-04-09,2023-08-02,Urea,63.6,Subsurface_Drip,9,Deep_Till,95.5,Low,High,No,42.39,1011.29,19802.08,18790.79,585.6,866.1
FARM_00055,FIELD_FARM_00055_3,Southeast,45.238249,-79.000632,224.6,Sandy,5.88,1.79,87.6,43.1,183.8,9.5,727.7,50.4,18.1,Onions,Onions_Standard,2023-03-25,2023-07-17,Nitrogen_High,296.3,Subsurface_Drip,4,Deep_Till,29.1,Medium,Low,No,37.76,531.64,19186.26,18654.61,655.0,642.9
FARM_00056,FIELD_FARM_00056_2,Southeast,47.63812,-78.642636,397.3,Clayey_Loam,7.74,1.56,35.7,25.9,138.7,6.7,1110.3,43.0,27.0,Cotton,Cotton_Standard,2023-04-12,2023-09-06,Urea,99.9,Sprinkler,6,Reduced_Till,103.7,Low,Low,No,2.34,1167.14,1778.82,611.69,71.0,965.5
FARM_00057,FIELD_FARM_00057_1,California_Central_Valley,43.870945,-114.771324,614.2,Sandy_Loam,6.63,4.66,38.0,56.5,248.9,28.2,584.1,58.0,17.3,Cotton,Cotton_Standard,2023-03-21,2023-09-10,NPK_Balanced,187.1,Rainfall_Only,6,No_Till,22.5,High,Medium,No,1.78,626.22,486.61,-139.61,0.0,304.6
FARM_00058,FIELD_FARM_00058_1,Southeast,34.522738,-104.220694,358.6,Clay,6.26,2.68,47.5,52.0,178.9,28.0,1069.4,84.6,27.8,Onions,Onions_Standard,2023-04-18,2023-08-30,NPK_Balanced,114.2,Drip_Irrigation,13,Conventional_Till,132.9,Medium,Low,Yes,47.96,1145.06,8347.35,7202.29,123.0,301.3
FARM_00059,FIELD_FARM_00059_2,Southwest,39.326036,-69.036156,862.7,Clayey_Loam,7.66,5.58,51.3,52.4,241.2,9.4,1079.7,57.9,17.2,Cotton,Cotton_Standard,2023-03-15,2023-08-19,Phosphorus_High,24.0,Micro_Sprinkler,11,Conventional_Till,118.7,Low,Low,No,2.46,1781.65,926.62,-855.03,495.7,685.2
FARM_00060,FIELD_FARM_00060_3,California_Central_Valley,26.533741,-78.154305,689.7,Sandy,6.71,4.65,63.9,30.8,157.6,9.3,288.1,75.2,19.0,Potatoes,Potatoes_Standard,2023-05-08,2023-08-22,NPK_Balanced,69.8,Drip_Irrigation,12,Strip_Till,40.9,Medium,Low,No,43.88,2273.21,27304.27,25031.06,155.7,431.0
FARM_00061,FIELD_FARM_00061_2,Great_Plains,29.422179,-101.775274,1445.7,Sandy,5.83,2.8,80.1,50.8,220.2,9.7,1295.1,54.6,27.5,Cotton,Cotton_Standard,2023-03-04,2023-08-21,Organic_Compost,32.9,Sprinkler,14,Deep_Till,86.7,Low,Low,Yes,1.88,2229.32,762.1,-1467.23,521.4,829.6
FARM_00062,FIELD_FARM_00062_1,Southwest,46.489131,-101.456377,1434.3,Clay,7.89,4.83,35.0,58.2,159.4,11.4,1705.6,41.7,28.5,Cotton,Cotton_Standard,2023-05-22,2023-10-30,NPK_Balanced,68.1,Flood_Irrigation,6,Conventional_Till,134.5,Medium,Low,No,2.44,1860.46,472.33,-1388.13,67.8,744.7
FARM_00063,FIELD_FARM_00063_1,Northeast,26.781418,-124.273491,1434.8,Clayey_Loam,6.47,3.04,99.2,78.0,285.6,24.6,806.5,58.5,23.2,Tomatoes,Tomatoes_Standard,2023-03-08,2023-06-30,Phosphorus_High,292.8,Subsurface_Drip,2,Strip_Till,103.4,Low,Medium,No,96.23,1560.6,18672.56,17111.95,774.8,818.8
FARM_00064,FIELD_FARM_00064_3,Southeast,40.04704,-90.054641,1122.1,Silt,5.89,0.74,15.5,51.9,73.8,14.4,1167.7,57.5,17.5,Rice,Rice_Standard,2023-05-14,2023-09-01,Urea,85.8,Rainfall_Only,6,Deep_Till,124.2,High,Low,No,7.33,942.13,8628.8,7686.68,0.0,773.4
FARM_00065,FIELD_FARM_00065_2,California_Central_Valley,29.514865,-121.768508,480.1,Sandy_Loam,7.96,5.66,9.1,21.5,82.9,23.1,1662.9,49.6,22.6,Lettuce,Lettuce_Standard,2023-05-05,2023-10-02,NPK_Balanced,223.0,Micro_Sprinkler,5,Minimum_Till,95.7,Medium,Medium,No,31.68,2022.24,10075.52,8053.28,369.2,108.4
FARM_00066,FIELD_FARM_00066_1,Southwest,43.161543,-65.491403,148.8,Sandy,7.14,2.21,75.5,67.1,203.7,22.2,844.2,64.2,22.9,Onions,Onions_Standard,2023-03-14,2023-06-25,Phosphorus_High,224.9,Sprinkler,3,Minimum_Till,116.2,Low,Low,Yes,49.36,2492.67,26493.68,24001.02,358.9,749.9
FARM_00067,FIELD_FARM_00067_2,Northeast,28.445572,-85.21748,2.8,Clayey_Loam,5.57,1.42,22.2,37.1,150.6,26.9,1093.7,72.6,16.6,Onions,Onions_Standard,2023-04-24,2023-08-25,No_Fertilizer,179.8,Rainfall_Only,11,Strip_Till,94.3,High,Low,Yes,16.17,1168.48,15754.67,14586.19,0.0,736.9
FARM_00068,FIELD_FARM_00068_3,Southwest,37.931726,-98.58806,221.2,Clay,6.59,0.99,26.0,51.9,233.9,30.0,1876.3,68.9,21.3,Rice,Rice_Standard,2023-05-14,2023-10-25,NPK_Balanced,222.0,Flood_Irrigation,4,Minimum_Till,143.0,Low,Low,Yes,6.06,548.38,6203.27,5654.89,218.5,566.3
FARM_00069,FIELD_FARM_00069_1,Northeast,48.516981,-109.442194,644.5,Loam,6.44,3.04,50.7,40.5,284.3,22.7,1317.7,42.2,28.6,Wheat,Wheat_Standard,2023-04-09,2023-08-30,Nitrogen_High,67.6,Drip_Irrigation,8,Strip_Till,28.4,Medium,Medium,No,5.25,614.11,2344.65,1730.54,209.4,322.3
FARM_00070,FIELD_FARM_00070_2,Southeast,31.798743,-79.436104,674.6,Clayey_Loam,6.17,1.36,86.0,13.3,204.9,19.0,790.0,54.2,26.6,Tomatoes,Tomatoes_Standard,2023-05-16,2023-10-23,No_Fertilizer,118.0,Sprinkler,7,Reduced_Till,125.9,Low,Medium,No,62.51,1808.35,22379.12,20570.77,452.3,517.5
FARM_00071,FIELD_FARM_00071_1,Pacific_Northwest,40.213182,-104.029618,171.1,Sandy,7.3,2.8,13.4,57.9,186.3,29.5,570.7,58.2,23.1,Potatoes,Potatoes_Standard,2023-04-06,2023-09-12,Urea,254.1,Drip_Irrigation,4,No_Till,70.0,High,Medium,No,38.25,1323.53,31879.01,30555.48,436.3,156.0
FARM_00072,FIELD_FARM_00072_2,Southwest,33.899334,-66.316291,1191.0,Clay,6.0,1.92,20.6,33.1,239.2,18.0,529.0,79.5,28.2,Carrots,Carrots_Standard,2023-03-02,2023-06-24,Phosphorus_High,28.2,Rainfall_Only,11,Conventional_Till,58.1,Medium,Low,Yes,43.69,2144.21,24002.96,21858.75,0.0,798.1
FARM_00073,FIELD_FARM_00073_3,Northeast,30.094161,-93.600222,430.7,Silt,7.39,2.02,34.7,55.0,99.0,27.4,1112.4,60.1,23.4,Soybeans,Soybeans_Standard,2023-05-27,2023-10-03,No_Fertilizer,152.1,Flood_Irrigation,6,Deep_Till,93.7,Low,Medium,No,2.87,1380.65,2286.52,905.87,66.8,894.2
