farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00094,FIELD_FARM_00094_2,California_Central_Valley,35.628621,-119.051614,1461.9,Silt,6.83,3.78,29.2,72.3,121.9,17.1,170.3,45.0,22.7,Beans,Beans_Standard,2023-04-13,2023-08-17,No_Fertilizer,0.0,Drip_Irrigation,1,Conventional_Till,56.8,Low,Low,No,2.22,951.19,731.49,-219.7,1482.5,325.3
FARM_00099,FIELD_FARM_00099_3,California_Central_Valley,36.963969,-118.583112,1159.6,Silt,6.6,3.6,37.1,21.4,191.3,18.3,324.6,40.5,15.1,Corn,Sweet_Corn,2023-04-28,2023-09-04,Nitrogen_High,181.3,Micro_Sprinkler,10,Deep_Till,27.3,Medium,Low,Yes,9.74,1146.7,1946.28,799.59,306.7,838.1
FARM_00107,FIELD_FARM_00107_5,California_Central_Valley,37.160095,-118.078525,101.3,Clayey_Loam,7.27,2.54,26.3,78.5,188.9,16.6,353.8,49.2,22.8,Wheat,Durum_Wheat,2023-09-03,2023-12-17,Potassium_High,129.4,Sprinkler,4,Conventional_Till,122.4,High,Medium,Yes,2.01,1318.72,425.92,-892.8,834.3,493.2
FARM_00108,FIELD_FARM_00108_4,California_Central_Valley,37.766895,-119.433472,1055.7,Sandy_Loam,6.15,2.85,31.9,52.7,128.2,16.8,359.2,79.0,29.2,Carrots,Carrots_Standard,2023-05-27,2023-09-15,Nitrogen_High,189.5,Sprinkler,6,Deep_Till,2.4,Medium,Medium,No,24.03,888.06,10491.77,9603.71,447.2,705.7
FARM_00114,FIELD_FARM_00114_1,California_Central_Valley,36.218647,-120.929597,503.5,Sandy_Loam,7.14,2.73,28.0,39.1,157.2,17.6,393.8,71.6,17.6,Carrots,Carrots_Standard,2023-04-01,2023-08-02,Phosphorus_High,71.3,Micro_Sprinkler,5,Deep_Till,3.5,Medium,High,Yes,27.76,971.59,13129.16,12157.57,542.6,610.1
FARM_00115,FIELD_FARM_00115_1,California_Central_Valley,37.096358,-121.927504,1189.1,Clay,7.01,3.93,44.1,25.5,228.7,18.6,406.0,71.4,26.3,Corn,Dent_Corn,2023-05-12,2023-09-29,NPK_Balanced,113.3,Rainfall_Only,0,No_Till,25.3,Medium,High,Yes,8.33,765.07,1873.02,1107.96,0.0,282.2
FARM_00119,FIELD_FARM_00119_4,California_Central_Valley,38.883952,-118.713408,692.3,Sandy_Loam,6.9,3.05,34.3,20.5,104.3,17.4,242.4,58.7,28.3,Lettuce,Lettuce_Standard,2023-03-25,2023-08-17,Organic_Compost,1641.3,Sprinkler,5,Conventional_Till,2.0,High,High,No,11.81,1172.11,15420.29,14248.17,466.4,351.9
FARM_00126,FIELD_FARM_00126_5,California_Central_Valley,37.812776,-118.939359,1410.6,Sandy,5.79,1.48,21.7,44.5,170.8,18.5,276.5,78.7,21.1,Lettuce,Lettuce_Standard,2023-03-08,2023-06-18,No_Fertilizer,0.0,Micro_Sprinkler,10,No_Till,2.3,Medium,Medium,Yes,14.58,809.01,17247.63,16438.62,268.8,171.3
FARM_00129,FIELD_FARM_00129_1,California_Central_Valley,39.553029,-119.960584,751.9,Silt,6.65,4.13,46.6,79.7,249.0,18.3,225.4,55.1,22.0,Corn,Sweet_Corn,2023-04-12,2023-07-11,Nitrogen_High,160.0,Drip_Irrigation,1,Reduced_Till,22.0,Medium,Low,No,9.0,1050.18,1949.97,899.79,2640.7,530.0
FARM_00139,FIELD_FARM_00139_1,California_Central_Valley,39.024819,-121.790435,239.4,Sandy,5.62,0.97,19.4,76.4,126.2,16.8,248.0,52.5,15.5,Carrots,Carrots_Standard,2023-03-19,2023-07-04,Urea,243.0,Micro_Sprinkler,10,Reduced_Till,3.3,Medium,Low,Yes,23.26,1149.0,7472.24,6323.24,180.6,633.8
FARM_00140,FIELD_FARM_00140_3,California_Central_Valley,36.35746,-118.383027,562.1,Sandy_Loam,6.07,1.69,16.7,21.4,105.4,17.0,240.8,43.9,16.3,Carrots,Carrots_Standard,2023-03-23,2023-07-06,Organic_Compost,1798.4,Micro_Sprinkler,8,Strip_Till,3.2,Medium,Low,Yes,25.49,1299.51,11072.39,9772.88,362.4,309.1
FARM_00157,FIELD_FARM_00157_4,California_Central_Valley,37.079093,-119.805646,604.1,Silt,7.79,2.34,27.2,37.7,83.3,16.5,482.2,79.6,28.6,Corn,Dent_Corn,2023-05-11,2023-09-20,Nitrogen_High,142.7,Sprinkler,5,Reduced_Till,23.6,Low,Low,No,8.71,874.63,1588.74,714.1,467.1,672.9
FARM_00165,FIELD_FARM_00165_5,California_Central_Valley,35.35458,-120.600816,1293.7,Loam,6.94,4.59,34.4,78.4,195.7,19.0,469.0,50.0,15.8,Wheat,Spring_Wheat,2023-10-22,2024-01-26,Nitrogen_High,184.2,Drip_Irrigation,1,Conventional_Till,120.3,Medium,Low,Yes,6.47,1566.6,1721.64,155.04,2059.7,607.5
FARM_00169,FIELD_FARM_00169_1,California_Central_Valley,36.696614,-119.164404,1490.7,Sandy_Loam,6.25,1.83,25.3,18.6,208.7,16.4,174.7,80.9,17.9,Potatoes,Russet,2023-03-19,2023-06-17,Potassium_High,101.8,Sprinkler,6,Deep_Till,2859.6,Medium,Low,Yes,26.39,8232.0,6390.4,-1841.6,620.4,620.0
FARM_00190,FIELD_FARM_00190_2,California_Central_Valley,37.555469,-120.217929,1450.5,Loam,7.06,3.96,44.2,27.1,162.5,18.8,381.0,57.5,17.0,Wheat,Durum_Wheat,2023-10-08,2024-02-25,Nitrogen_High,191.2,Micro_Sprinkler,8,No_Till,107.9,High,Low,No,3.38,1081.1,789.16,-291.94,236.3,446.1
FARM_00191,FIELD_FARM_00191_2,California_Central_Valley,35.246472,-120.454849,530.2,Clay,6.07,5.82,55.8,10.5,241.0,17.5,422.8,63.5,24.6,Corn,Flint_Corn,2023-05-23,2023-09-28,NPK_Balanced,143.8,Drip_Irrigation,2,Reduced_Till,20.6,High,Low,Yes,12.02,1141.53,2294.95,1153.42,1325.8,540.8
FARM_00205,FIELD_FARM_00205_1,California_Central_Valley,36.407387,-121.719725,84.9,Silt,7.46,2.61,22.0,43.8,65.8,17.8,494.3,56.2,26.3,Soybeans,Maturity_Group_4,2023-06-03,2023-09-13,Phosphorus_High,72.1,Sprinkler,6,Minimum_Till,63.2,Medium,Medium,No,3.09,914.47,1530.73,616.26,566.0,406.1
FARM_00207,FIELD_FARM_00207_1,California_Central_Valley,36.914515,-121.288464,527.6,Sandy,6.44,2.16,20.6,28.1,266.8,18.0,306.8,62.0,18.1,Carrots,Carrots_Standard,2023-04-16,2023-07-15,Phosphorus_High,77.8,Drip_Irrigation,2,No_Till,2.7,High,Low,Yes,26.76,870.41,11048.02,10177.6,889.9,384.8
FARM_00242,FIELD_FARM_00242_2,California_Central_Valley,37.244257,-119.603956,107.6,Sandy,6.15,1.27,19.0,52.2,76.8,17.5,407.4,84.6,24.4,Lettuce,Lettuce_Standard,2023-02-19,2023-06-19,Phosphorus_High,74.7,Rainfall_Only,0,Minimum_Till,2.0,Low,Low,Yes,20.42,837.94,20617.38,19779.45,0.0,314.4
FARM_00245,FIELD_FARM_00245_2,California_Central_Valley,37.135562,-121.484982,1421.4,Clayey_Loam,6.06,4.08,35.3,63.0,126.4,17.8,338.2,40.2,16.1,Corn,Dent_Corn,2023-03-27,2023-08-10,NPK_Balanced,92.6,Sprinkler,6,Minimum_Till,27.5,High,Low,Yes,6.85,995.2,1296.22,301.01,485.7,521.9
FARM_00261,FIELD_FARM_00261_1,California_Central_Valley,35.473695,-118.096517,429.4,Clayey_Loam,6.24,4.14,39.4,61.7,253.2,16.4,156.4,71.0,19.5,Corn,Flint_Corn,2023-04-05,2023-08-15,NPK_Balanced,107.9,Micro_Sprinkler,12,Minimum_Till,26.7,Low,Medium,Yes,8.95,1120.06,1866.83,746.77,209.5,461.0
FARM_00276,FIELD_FARM_00276_1,California_Central_Valley,37.579729,-120.986025,1410.8,Clayey_Loam,6.09,4.28,48.3,47.9,228.8,17.7,449.2,81.8,17.8,Beans,Beans_Standard,2023-04-04,2023-08-25,Nitrogen_High,183.9,Rainfall_Only,0,No_Till,43.2,Medium,Medium,No,2.57,939.31,835.63,-103.68,0.0,390.3
FARM_00281,FIELD_FARM_00281_1,California_Central_Valley,35.751553,-121.845634,1318.3,Clayey_Loam,6.34,5.44,56.5,19.0,56.5,18.1,361.4,82.1,18.5,Soybeans,Maturity_Group_4,2023-06-26,2023-11-05,Phosphorus_High,124.9,Sprinkler,3,Reduced_Till,56.4,Medium,Medium,No,1.99,941.76,1025.95,84.19,873.4,434.1
FARM_00284,FIELD_FARM_00284_4,California_Central_Valley,35.511321,-119.023493,1208.7,Loam,6.71,4.13,36.8,17.9,226.5,18.7,378.4,74.8,20.4,Beans,Beans_Standard,2023-04-28,2023-09-03,NPK_Balanced,140.3,Drip_Irrigation,2,No_Till,45.1,Low,High,Yes,1.43,1199.87,388.09,-811.78,886.8,366.3
FARM_00299,FIELD_FARM_00299_2,California_Central_Valley,36.544236,-119.554572,1446.1,Clay,6.03,2.7,17.6,73.5,230.3,18.0,332.9,75.2,17.3,Corn,Sweet_Corn,2023-03-24,2023-07-06,Nitrogen_High,133.5,Drip_Irrigation,1,Strip_Till,20.4,Low,Medium,Yes,5.8,1008.82,1200.75,191.93,2652.6,445.9
FARM_00305,FIELD_FARM_00305_4,California_Central_Valley,36.790724,-120.48543,627.2,Silt,6.62,3.34,30.7,40.8,72.8,18.2,224.8,48.9,21.2,Beans,Beans_Standard,2023-04-25,2023-09-22,NPK_Balanced,128.4,Sprinkler,4,Conventional_Till,57.9,Low,High,Yes,1.43,1145.38,462.11,-683.27,815.3,671.3
FARM_00306,FIELD_FARM_00306_5,California_Central_Valley,38.268823,-121.898109,95.4,Sandy,5.7,1.5,11.2,14.2,131.4,16.4,398.5,64.0,17.2,Potatoes,Russet,2023-04-18,2023-08-13,Organic_Compost,1899.9,Micro_Sprinkler,11,No_Till,2648.5,Low,Low,No,28.65,7800.43,6927.81,-872.62,225.3,260.6
FARM_00310,FIELD_FARM_00310_3,California_Central_Valley,35.715407,-118.568443,463.3,Clayey_Loam,6.57,3.69,24.9,18.2,96.2,16.3,269.5,83.4,22.6,Soybeans,Maturity_Group_3,2023-04-26,2023-08-22,Organic_Compost,2317.2,Micro_Sprinkler,10,Conventional_Till,59.8,Medium,High,Yes,2.18,1834.86,805.89,-1028.97,189.6,352.5
FARM_00311,FIELD_FARM_00311_2,California_Central_Valley,39.228724,-120.614936,981.9,Silt,6.34,3.9,32.5,42.2,109.2,17.9,255.5,83.6,25.5,Soybeans,Maturity_Group_3,2023-04-06,2023-07-28,Organic_Compost,1714.5,Micro_Sprinkler,12,Deep_Till,56.2,Medium,Medium,No,2.02,1485.86,991.38,-494.48,255.6,368.8
FARM_00313,FIELD_FARM_00313_2,California_Central_Valley,38.186962,-119.134582,336.4,Sandy,5.51,2.35,16.0,16.6,133.3,17.1,225.0,66.3,21.6,Potatoes,Russet,2023-04-24,2023-08-29,Nitrogen_High,110.5,Micro_Sprinkler,8,Strip_Till,2428.8,Low,Low,No,35.69,6912.83,8617.83,1705.0,240.1,492.3
FARM_00328,FIELD_FARM_00328_2,California_Central_Valley,36.107505,-119.951906,823.3,Sandy,6.36,1.39,19.5,54.1,54.5,17.6,181.0,41.2,26.9,Potatoes,Fingerling,2023-04-26,2023-07-26,Potassium_High,136.7,Drip_Irrigation,1,Minimum_Till,2164.7,Low,Low,No,30.6,6394.78,10106.73,3711.95,2091.2,367.7
FARM_00335,FIELD_FARM_00335_3,California_Central_Valley,36.74239,-121.283281,970.6,Clayey_Loam,6.76,2.89,19.6,42.5,203.9,16.3,482.7,84.1,23.2,Soybeans,Maturity_Group_3,2023-05-01,2023-09-05,Nitrogen_High,157.9,Subsurface_Drip,6,Minimum_Till,49.5,Medium,Medium,Yes,2.11,1233.42,948.37,-285.05,291.8,563.8
FARM_00336,FIELD_FARM_00336_3,California_Central_Valley,39.16119,-120.861559,545.1,Clayey_Loam,7.16,2.51,34.9,76.4,69.6,18.8,277.1,78.0,21.3,Wheat,Durum_Wheat,2023-11-16,2024-02-16,Nitrogen_High,111.2,Sprinkler,5,No_Till,106.1,Low,Low,No,3.25,942.41,662.63,-279.78,618.8,614.5
FARM_00337,FIELD_FARM_00337_2,California_Central_Valley,38.51971,-120.648218,465.0,Sandy_Loam,6.7,3.15,22.4,45.3,224.3,17.8,441.5,43.3,25.4,Potatoes,Red,2023-04-26,2023-08-26,Potassium_High,115.6,Sprinkler,3,Reduced_Till,2843.3,High,Low,Yes,31.43,7973.98,9133.02,1159.04,1187.3,433.4
FARM_00344,FIELD_FARM_00344_5,California_Central_Valley,38.212133,-118.275923,1262.1,Sandy,5.66,1.48,22.2,25.5,117.4,16.7,497.1,48.9,23.6,Potatoes,Fingerling,2023-03-09,2023-06-21,Potassium_High,147.7,Drip_Irrigation,1,Strip_Till,2214.6,Low,Medium,Yes,42.9,6524.2,11488.19,4963.98,2328.5,314.1
FARM_00349,FIELD_FARM_00349_1,California_Central_Valley,37.762517,-121.138122,300.5,Sandy,6.7,2.0,26.9,77.8,193.3,16.7,451.8,73.4,21.2,Carrots,Carrots_Standard,2023-04-25,2023-08-24,Potassium_High,112.2,Rainfall_Only,0,Deep_Till,3.4,Low,Low,Yes,40.98,838.79,18081.7,17242.91,0.0,392.2
FARM_00353,FIELD_FARM_00353_3,California_Central_Valley,38.713304,-121.280415,1371.7,Loam,6.71,4.6,32.4,55.1,240.7,18.3,460.1,72.8,28.9,Wheat,Spring_Wheat,2023-10-24,2024-02-28,Potassium_High,114.9,Subsurface_Drip,12,Reduced_Till,142.4,High,Medium,Yes,3.1,1338.84,844.91,-493.93,134.2,331.5
FARM_00372,FIELD_FARM_00372_2,California_Central_Valley,38.115665,-120.021641,316.9,Sandy_Loam,6.36,2.65,27.9,62.5,177.5,16.3,450.4,53.9,29.6,Lettuce,Lettuce_Standard,2023-03-13,2023-07-21,No_Fertilizer,0.0,Sprinkler,5,Minimum_Till,2.3,Low,Low,No,23.43,668.66,25196.35,24527.69,526.0,245.3
FARM_00375,FIELD_FARM_00375_4,California_Central_Valley,36.099415,-120.526758,546.0,Silt,7.31,4.33,44.0,63.5,92.0,17.3,319.8,51.5,22.9,Soybeans,Maturity_Group_3,2023-06-25,2023-11-11,Organic_Compost,2580.4,Drip_Irrigation,1,Strip_Till,57.4,High,High,Yes,1.57,1819.44,753.7,-1065.74,2032.1,266.7
FARM_00378,FIELD_FARM_00378_1,California_Central_Valley,36.828858,-118.201591,493.6,Sandy,6.26,2.28,27.1,37.6,143.1,17.4,212.0,68.5,20.5,Potatoes,Red,2023-04-25,2023-09-18,Potassium_High,99.1,Micro_Sprinkler,8,Reduced_Till,2776.2,Low,Low,Yes,46.19,7884.97,14214.06,6329.09,320.9,431.6
FARM_00379,FIELD_FARM_00379_1,California_Central_Valley,35.873498,-119.93801,392.2,Sandy,6.41,1.62,21.0,20.8,211.6,16.5,412.7,55.3,25.6,Potatoes,Russet,2023-03-19,2023-08-15,Potassium_High,129.4,Drip_Irrigation,1,Deep_Till,2587.6,High,Low,No,41.51,7529.75,9975.77,2446.02,2589.8,435.8
FARM_00380,FIELD_FARM_00380_2,California_Central_Valley,36.504789,-119.004329,1191.2,Sandy,6.24,1.12,13.6,32.2,140.2,18.0,371.4,50.5,28.5,Carrots,Carrots_Standard,2023-03-05,2023-07-12,Urea,155.7,Drip_Irrigation,1,No_Till,2.6,Medium,Low,Yes,25.86,1008.39,10993.41,9985.02,2663.4,550.2
FARM_00381,FIELD_FARM_00381_5,California_Central_Valley,35.442841,-120.83491,558.6,Sandy_Loam,6.56,3.05,25.9,34.9,114.0,16.8,482.1,68.6,17.3,Potatoes,Red,2023-04-19,2023-07-21,Potassium_High,91.7,Sprinkler,4,Strip_Till,2816.6,Medium,Low,No,55.9,7820.52,15336.15,7515.63,608.7,330.9
FARM_00389,FIELD_FARM_00389_1,California_Central_Valley,35.078362,-120.328007,128.4,Clayey_Loam,7.23,4.21,33.8,74.7,243.8,17.7,393.5,81.6,25.7,Soybeans,Maturity_Group_4,2023-04-01,2023-08-22,Phosphorus_High,94.4,Drip_Irrigation,2,Strip_Till,52.0,Medium,Medium,No,2.11,1030.22,971.28,-58.94,1001.0,324.4
FARM_00394,FIELD_FARM_00394_2,California_Central_Valley,39.718168,-119.226132,1410.6,Silt,6.8,2.7,22.1,22.2,131.4,16.6,371.8,65.6,20.7,Beans,Beans_Standard,2023-04-22,2023-09-13,Potassium_High,130.1,Micro_Sprinkler,8,Minimum_Till,52.2,Medium,Low,Yes,2.36,1081.14,898.72,-182.42,256.1,334.5
FARM_00398,FIELD_FARM_00398_5,California_Central_Valley,38.06361,-121.09768,1357.0,Sandy,6.33,1.96,11.5,10.8,164.5,16.4,382.5,49.6,21.5,Carrots,Carrots_Standard,2023-03-10,2023-07-26,Phosphorus_High,78.5,Micro_Sprinkler,9,Minimum_Till,3.3,High,Medium,Yes,15.34,1029.53,7151.53,6122.0,299.1,340.9
FARM_00405,FIELD_FARM_00405_4,California_Central_Valley,39.445928,-119.297601,374.5,Sandy_Loam,6.87,2.47,33.5,30.6,153.9,18.4,341.1,64.6,15.8,Potatoes,Red,2023-04-21,2023-07-20,Potassium_High,155.8,Sprinkler,5,Minimum_Till,2323.9,Low,Medium,No,35.97,6538.7,10464.13,3925.43,567.7,302.2
FARM_00407,FIELD_FARM_00407_2,California_Central_Valley,37.970523,-119.167411,1249.1,Silt,6.36,2.18,21.7,31.1,203.2,16.1,192.6,78.9,23.5,Wheat,Durum_Wheat,2023-10-16,2024-03-08,Nitrogen_High,152.2,Drip_Irrigation,1,Strip_Till,106.7,High,Low,No,3.12,1105.49,964.09,-141.41,2014.4,572.9
FARM_00409,FIELD_FARM_00409_4,California_Central_Valley,36.471609,-118.508815,1195.5,Sandy,5.73,1.9,15.4,74.6,82.3,17.0,169.2,71.6,28.4,Potatoes,Russet,2023-04-21,2023-08-23,Organic_Compost,2484.3,Sprinkler,3,Reduced_Till,2239.0,Medium,Low,Yes,26.3,7129.11,9073.28,1944.17,919.8,389.0
FARM_00412,FIELD_FARM_00412_2,California_Central_Valley,35.579236,-119.685128,546.4,Clayey_Loam,6.21,2.98,28.9,29.0,286.9,17.4,170.6,72.8,19.9,Beans,Beans_Standard,2023-03-12,2023-07-03,Phosphorus_High,125.7,Drip_Irrigation,1,Deep_Till,45.2,Low,Low,Yes,2.74,1288.21,1063.94,-224.27,2171.8,564.2
FARM_00414,FIELD_FARM_00414_4,California_Central_Valley,36.533864,-120.09909,674.0,Silt,6.64,4.2,45.2,75.0,164.7,18.3,357.1,54.0,29.9,Beans,Beans_Standard,2023-05-18,2023-09-23,Nitrogen_High,127.0,Drip_Irrigation,2,Minimum_Till,42.3,Low,Low,No,2.89,1113.83,1068.99,-44.85,944.6,441.9
FARM_00417,FIELD_FARM_00417_2,California_Central_Valley,37.577735,-119.721181,332.4,Silt,7.11,2.23,21.5,51.1,277.4,16.6,432.1,45.9,18.6,Soybeans,Maturity_Group_4,2023-05-18,2023-09-26,Organic_Compost,2598.9,Subsurface_Drip,11,Conventional_Till,68.1,Medium,Medium,Yes,2.32,1879.59,1299.76,-579.83,196.4,465.2
FARM_00425,FIELD_FARM_00425_2,California_Central_Valley,36.38882,-120.680737,975.5,Sandy,6.59,1.52,15.2,38.3,106.6,16.1,351.2,49.6,18.1,Lettuce,Lettuce_Standard,2023-02-18,2023-06-30,Nitrogen_High,134.8,Micro_Sprinkler,10,Reduced_Till,2.4,Medium,High,Yes,11.26,1000.27,17028.53,16028.27,277.9,612.2
FARM_00431,FIELD_FARM_00431_3,California_Central_Valley,38.389366,-119.800366,496.4,Clay,6.7,2.85,24.5,36.5,166.4,17.4,240.0,78.3,20.3,Corn,Dent_Corn,2023-03-11,2023-08-07,Nitrogen_High,159.5,Drip_Irrigation,1,Minimum_Till,26.2,Low,High,Yes,5.31,1292.69,897.95,-394.74,1612.9,431.0
FARM_00432,FIELD_FARM_00432_5,California_Central_Valley,38.083621,-121.96356,1164.0,Loam,7.17,4.33,40.3,65.8,199.0,16.9,346.4,64.0,27.4,Beans,Beans_Standard,2023-05-23,2023-10-11,Nitrogen_High,174.9,Drip_Irrigation,1,Conventional_Till,47.4,Low,Medium,No,2.59,1028.76,945.55,-83.2,2680.5,514.3
FARM_00439,FIELD_FARM_00439_2,California_Central_Valley,39.991535,-119.220139,462.6,Sandy,6.69,1.44,17.8,65.4,189.9,17.1,180.0,72.8,28.1,Potatoes,Fingerling,2023-04-22,2023-08-24,Potassium_High,105.3,Drip_Irrigation,2,Reduced_Till,2244.8,Low,Low,No,29.39,6380.98,7942.75,1561.77,1276.3,380.2
FARM_00441,FIELD_FARM_00441_3,California_Central_Valley,38.527044,-118.251961,337.3,Loam,7.43,2.6,33.1,32.5,297.4,16.5,330.7,75.7,21.5,Corn,Sweet_Corn,2023-03-22,2023-08-19,Nitrogen_High,180.8,Micro_Sprinkler,9,Strip_Till,26.5,Low,High,No,7.71,940.44,1415.6,475.16,244.6,626.4
FARM_00452,FIELD_FARM_00452_4,California_Central_Valley,36.488935,-121.778037,3.8,Silt,6.49,4.46,38.2,24.0,153.5,17.8,224.7,53.1,27.8,Wheat,Spring_Wheat,2023-10-04,2024-02-28,Phosphorus_High,91.1,Sprinkler,4,Conventional_Till,104.3,Medium,Low,No,3.37,1203.98,1079.65,-124.33,767.9,524.8
FARM_00461,FIELD_FARM_00461_2,California_Central_Valley,35.438034,-120.473696,760.0,Clayey_Loam,6.52,5.05,39.0,48.1,287.6,17.9,435.9,69.4,27.6,Beans,Beans_Standard,2023-05-26,2023-09-20,No_Fertilizer,0.0,Rainfall_Only,0,Conventional_Till,45.9,High,Low,Yes,2.12,798.73,590.29,-208.45,0.0,297.6
FARM_00463,FIELD_FARM_00463_4,California_Central_Valley,36.030087,-119.380675,65.1,Sandy,6.87,1.5,14.3,22.0,266.7,17.2,473.7,78.1,20.6,Carrots,Carrots_Standard,2023-05-01,2023-09-21,Phosphorus_High,110.7,Sprinkler,5,Deep_Till,2.8,High,Low,No,22.49,937.68,7608.88,6671.2,483.4,621.7
