farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00204,FIELD_FARM_00204_1,Great_Plains,35.236779,-91.266098,404.4,Sandy,5.51,2.11,13.4,39.0,219.7,10.9,342.0,74.7,24.5,Potatoes,Fingerling,2023-04-01,2023-07-02,Potassium_High,91.2,Drip_Irrigation,1,Conventional_Till,2271.7,Low,Low,Yes,28.73,6705.15,9951.62,3246.48,2611.7,367.7
FARM_00208,FIELD_FARM_00208_5,Great_Plains,41.484792,-97.184405,1402.3,Sandy_Loam,6.56,1.76,16.6,16.9,205.7,11.8,689.0,49.9,17.5,Carrots,Carrots_Standard,2023-05-26,2023-09-26,Nitrogen_High,116.3,Drip_Irrigation,2,Conventional_Till,2.9,High,Medium,Yes,22.94,1179.56,8141.7,6962.14,1143.3,565.9
FARM_00209,FIELD_FARM_00209_2,Great_Plains,41.714751,-90.380182,7.3,Clayey_Loam,7.16,2.46,21.3,27.4,297.0,11.6,666.3,70.8,18.2,Wheat,Spring_Wheat,2023-09-11,2023-12-25,No_Fertilizer,0.0,Rainfall_Only,0,Conventional_Till,142.3,Low,Low,Yes,5.36,1028.91,1179.09,150.18,0.0,279.0
FARM_00211,FIELD_FARM_00211_4,Great_Plains,40.595212,-90.239958,804.7,Loam,6.21,2.04,22.7,75.3,216.5,13.3,306.6,64.4,21.9,Wheat,Winter_Wheat,2023-10-25,2024-02-23,Urea,165.2,Sprinkler,5,No_Till,111.5,Medium,Low,No,3.62,1007.72,1160.03,152.31,636.9,472.6
FARM_00212,FIELD_FARM_00212_2,Great_Plains,38.727241,-103.561203,179.2,Silt,7.77,3.25,30.1,62.7,83.1,12.2,573.1,44.0,21.3,Corn,Sweet_Corn,2023-04-24,2023-09-08,Nitrogen_High,183.7,Drip_Irrigation,2,Minimum_Till,21.3,Low,Medium,No,13.66,1057.72,2317.01,1259.29,907.7,491.9
FARM_00217,FIELD_FARM_00217_4,Great_Plains,41.823247,-95.248718,1419.3,Silt,7.06,2.13,13.3,23.1,58.1,13.0,661.7,46.1,27.5,Beans,Beans_Standard,2023-05-13,2023-08-15,NPK_Balanced,110.9,Rainfall_Only,0,Conventional_Till,49.8,Medium,High,Yes,1.19,992.66,294.74,-697.92,0.0,567.3
FARM_00220,FIELD_FARM_00220_4,Great_Plains,47.758785,-96.24261,261.7,Sandy,6.96,0.82,8.6,39.4,147.7,12.7,407.8,49.9,25.9,Potatoes,Fingerling,2023-04-25,2023-09-13,Nitrogen_High,113.2,Drip_Irrigation,1,Deep_Till,2556.8,Low,Low,Yes,41.06,7559.83,13941.83,6382.0,2523.7,602.6
FARM_00233,FIELD_FARM_00233_3,Great_Plains,40.464561,-91.273124,43.7,Silt,7.67,3.45,33.3,51.7,141.5,13.2,561.6,45.3,16.9,Soybeans,Maturity_Group_4,2023-05-25,2023-10-06,Phosphorus_High,73.4,Subsurface_Drip,6,Reduced_Till,64.1,Medium,Low,Yes,2.94,1091.53,1328.25,236.72,323.7,421.8
FARM_00243,FIELD_FARM_00243_3,Great_Plains,39.600461,-100.011214,717.4,Sandy_Loam,6.07,3.04,24.6,63.7,101.5,11.3,532.7,82.4,29.0,Carrots,Carrots_Standard,2023-05-02,2023-08-10,NPK_Balanced,126.9,Drip_Irrigation,2,No_Till,3.5,High,Medium,Yes,30.91,1058.02,13162.29,12104.28,1038.4,461.1
FARM_00246,FIELD_FARM_00246_1,Great_Plains,40.596074,-90.648149,963.2,Silt,6.4,4.11,35.1,56.2,167.7,10.8,600.8,42.7,21.2,Soybeans,Maturity_Group_4,2023-04-20,2023-09-10,Phosphorus_High,77.9,Subsurface_Drip,10,Minimum_Till,64.1,Medium,High,No,2.6,963.22,1187.34,224.11,192.6,336.5
FARM_00256,FIELD_FARM_00256_4,Great_Plains,47.67815,-102.32336,797.9,Loam,7.24,2.17,21.9,47.5,92.3,11.3,520.1,77.5,28.9,Wheat,Spring_Wheat,2023-11-26,2024-04-11,Potassium_High,150.6,Sprinkler,5,No_Till,133.7,Low,Medium,Yes,5.56,1131.84,1379.36,247.52,624.3,301.4
FARM_00259,FIELD_FARM_00259_2,Great_Plains,43.066231,-96.24851,282.6,Loam,6.78,3.06,24.1,13.5,117.1,12.6,566.8,82.5,20.9,Soybeans,Maturity_Group_4,2023-06-03,2023-10-11,Phosphorus_High,107.2,Drip_Irrigation,2,Deep_Till,64.2,High,Low,Yes,3.04,1217.16,1617.04,399.88,1355.5,624.5
FARM_00260,FIELD_FARM_00260_4,Great_Plains,44.883866,-100.721213,404.5,Silt,7.06,4.12,37.6,36.1,173.3,12.3,394.5,80.5,25.1,Beans,Beans_Standard,2023-03-25,2023-07-09,Potassium_High,89.7,Sprinkler,6,Conventional_Till,50.5,Low,Medium,No,1.91,1049.42,698.4,-351.01,550.1,492.4
FARM_00264,FIELD_FARM_00264_1,Great_Plains,44.783671,-92.045876,210.2,Clay,7.31,4.06,34.4,19.7,159.9,12.0,501.8,70.5,21.3,Corn,Flint_Corn,2023-03-23,2023-07-20,Nitrogen_High,129.5,Rainfall_Only,0,Minimum_Till,22.1,Medium,Medium,No,11.58,707.12,2438.24,1731.12,0.0,534.9
FARM_00267,FIELD_FARM_00267_4,Great_Plains,43.03079,-92.498502,42.9,Clayey_Loam,6.15,4.58,41.6,72.6,280.0,10.2,710.3,41.7,20.5,Beans,Beans_Standard,2023-04-04,2023-07-29,Urea,251.9,Drip_Irrigation,1,Conventional_Till,49.8,Medium,Medium,Yes,2.16,1306.29,736.32,-569.96,1996.0,742.7
FARM_00274,FIELD_FARM_00274_3,Great_Plains,48.459355,-95.562621,839.2,Clayey_Loam,6.51,4.55,44.6,53.7,120.6,11.5,351.5,72.4,22.6,Corn,Sweet_Corn,2023-04-03,2023-08-25,Nitrogen_High,172.5,Drip_Irrigation,2,Deep_Till,26.3,High,Medium,Yes,5.72,1162.12,1456.05,293.93,1043.2,637.0
FARM_00275,FIELD_FARM_00275_2,Great_Plains,42.00417,-94.495388,588.0,Clayey_Loam,6.29,3.62,37.0,60.9,50.2,13.7,382.3,50.5,19.0,Beans,Beans_Standard,2023-04-13,2023-08-27,No_Fertilizer,0.0,Drip_Irrigation,2,No_Till,42.1,Low,Medium,No,1.86,779.91,618.72,-161.19,1038.1,177.1
FARM_00297,FIELD_FARM_00297_1,Great_Plains,42.326094,-99.182943,1495.7,Loam,6.68,2.4,15.2,64.3,192.7,13.0,374.9,65.7,18.8,Beans,Beans_Standard,2023-05-26,2023-09-28,Phosphorus_High,86.1,Micro_Sprinkler,5,Minimum_Till,54.0,Low,Medium,Yes,1.51,1084.7,405.23,-679.47,441.1,436.4
FARM_00301,FIELD_FARM_00301_5,Great_Plains,36.509091,-97.173858,1046.5,Loam,7.17,4.04,40.0,73.7,54.5,12.2,693.7,64.4,19.9,Corn,Sweet_Corn,2023-04-12,2023-08-12,NPK_Balanced,136.7,Drip_Irrigation,2,Strip_Till,26.7,High,Medium,Yes,9.44,1254.58,1620.26,365.68,1345.7,544.6
FARM_00308,FIELD_FARM_00308_5,Great_Plains,47.120181,-93.858087,605.7,Silt,6.54,3.64,32.6,20.7,251.6,12.0,788.7,52.7,22.2,Soybeans,Maturity_Group_2,2023-04-15,2023-08-10,Phosphorus_High,79.6,Rainfall_Only,0,Deep_Till,54.8,Low,Medium,Yes,3.42,1071.85,1948.32,876.47,0.0,487.4
FARM_00314,FIELD_FARM_00314_3,Great_Plains,48.191272,-96.618836,487.6,Sandy,6.87,2.06,26.6,52.5,206.7,12.6,614.4,64.9,29.8,Carrots,Carrots_Standard,2023-04-10,2023-08-17,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,2.6,High,Medium,Yes,21.27,816.64,9585.89,8769.24,0.0,150.1
FARM_00319,FIELD_FARM_00319_3,Great_Plains,39.428093,-90.335012,385.2,Silt,7.26,3.22,31.1,40.3,297.9,13.7,453.9,45.0,27.6,Beans,Beans_Standard,2023-03-18,2023-07-17,No_Fertilizer,0.0,Subsurface_Drip,11,No_Till,44.4,Medium,High,No,1.9,902.1,506.76,-395.34,212.9,173.0
FARM_00326,FIELD_FARM_00326_1,Great_Plains,43.752045,-99.258994,189.7,Silt,6.74,3.74,38.9,59.3,173.1,13.7,544.6,60.3,18.0,Corn,Flint_Corn,2023-05-15,2023-10-11,NPK_Balanced,107.9,Rainfall_Only,0,Strip_Till,28.1,Medium,Low,No,9.86,666.85,2338.04,1671.19,0.0,370.1
FARM_00342,FIELD_FARM_00342_5,Great_Plains,44.237492,-99.53295,1150.8,Sandy,6.33,0.96,17.6,47.2,252.3,13.1,407.5,72.2,27.0,Potatoes,Red,2023-04-17,2023-08-30,Nitrogen_High,136.7,Rainfall_Only,0,Minimum_Till,2554.9,Low,High,Yes,22.22,7213.68,6049.13,-1164.55,0.0,408.9
FARM_00347,FIELD_FARM_00347_2,Great_Plains,36.663936,-103.7907,1335.0,Clay,7.09,5.34,54.9,79.4,123.5,12.8,357.7,58.3,27.7,Beans,Beans_Standard,2023-04-28,2023-08-02,No_Fertilizer,0.0,Micro_Sprinkler,11,No_Till,50.6,High,High,No,1.24,757.17,325.49,-431.68,209.4,189.3
FARM_00356,FIELD_FARM_00356_2,Great_Plains,43.652612,-103.116674,161.8,Silt,6.76,3.22,40.3,77.6,154.1,11.1,451.3,52.1,23.0,Wheat,Spring_Wheat,2023-10-22,2024-02-08,Organic_Compost,1667.1,Subsurface_Drip,13,No_Till,108.5,Medium,Medium,Yes,5.51,1462.94,1532.87,69.94,128.4,256.2
FARM_00357,FIELD_FARM_00357_3,Great_Plains,47.822988,-90.586281,15.8,Sandy,5.87,2.28,27.6,15.1,255.3,12.0,723.4,67.0,25.2,Lettuce,Lettuce_Standard,2023-04-04,2023-08-12,Phosphorus_High,72.4,Rainfall_Only,0,No_Till,1.6,Low,Medium,No,22.75,472.14,28247.3,27775.16,0.0,292.5
FARM_00393,FIELD_FARM_00393_3,Great_Plains,45.800788,-103.716955,1006.1,Sandy,5.74,0.53,14.9,66.9,90.5,13.0,516.8,50.8,24.3,Potatoes,Fingerling,2023-03-04,2023-07-20,Organic_Compost,1486.3,Drip_Irrigation,2,Conventional_Till,2579.4,High,Medium,Yes,24.58,7694.52,7690.05,-4.47,789.2,432.2
FARM_00395,FIELD_FARM_00395_2,Great_Plains,45.659441,-90.168346,12.1,Sandy_Loam,6.89,1.96,11.1,36.9,85.4,12.8,630.6,42.0,27.5,Lettuce,Lettuce_Standard,2023-03-08,2023-07-06,Nitrogen_High,130.7,Drip_Irrigation,2,Deep_Till,1.9,Medium,High,Yes,13.44,1308.88,15051.9,13743.02,1012.3,760.5
FARM_00397,FIELD_FARM_00397_3,Great_Plains,38.82314,-99.763288,918.5,Sandy_Loam,6.82,3.29,34.8,24.3,283.2,11.1,374.9,44.0,23.5,Lettuce,Lettuce_Standard,2023-02-23,2023-06-27,No_Fertilizer,0.0,Micro_Sprinkler,6,Deep_Till,2.3,Low,Low,No,18.56,949.55,20037.57,19088.02,517.9,374.8
FARM_00413,FIELD_FARM_00413_1,Great_Plains,43.904565,-90.707064,1495.1,Clay,6.9,5.5,41.3,58.3,152.2,10.8,501.4,43.4,25.4,Corn,Dent_Corn,2023-04-28,2023-07-29,NPK_Balanced,95.7,Rainfall_Only,0,Conventional_Till,20.2,High,Low,No,9.55,704.19,1651.69,947.5,0.0,499.3
FARM_00420,FIELD_FARM_00420_3,Great_Plains,40.806701,-92.007993,1082.8,Clayey_Loam,7.2,5.22,56.5,71.2,299.4,11.0,721.1,77.0,18.5,Corn,Sweet_Corn,2023-03-10,2023-07-26,NPK_Balanced,116.2,Sprinkler,5,Minimum_Till,28.6,Low,Medium,No,9.95,796.31,1979.0,1182.69,511.2,580.8
FARM_00433,FIELD_FARM_00433_4,Great_Plains,40.470505,-93.628669,902.2,Loam,7.42,3.94,30.8,61.0,211.4,13.9,406.9,66.9,26.7,Soybeans,Maturity_Group_3,2023-06-10,2023-11-04,Organic_Compost,2149.7,Subsurface_Drip,7,No_Till,69.3,High,Medium,Yes,2.22,1644.5,956.48,-688.02,247.7,219.7
FARM_00434,FIELD_FARM_00434_5,Great_Plains,47.745755,-100.164132,757.7,Clay,6.63,4.84,34.1,67.4,269.9,13.4,487.5,60.8,15.2,Wheat,Winter_Wheat,2023-09-08,2024-01-06,Phosphorus_High,123.1,Drip_Irrigation,1,Conventional_Till,96.4,Low,Medium,No,5.52,1349.26,1238.63,-110.63,2242.4,573.2
FARM_00440,FIELD_FARM_00440_5,Great_Plains,39.892267,-101.023275,561.5,Sandy,6.08,1.27,5.5,42.0,56.3,12.3,553.4,77.8,23.7,Carrots,Carrots_Standard,2023-04-02,2023-08-03,Potassium_High,93.7,Rainfall_Only,0,Strip_Till,2.5,High,Medium,Yes,22.08,902.71,7137.98,6235.27,0.0,201.2
FARM_00444,FIELD_FARM_00444_5,Great_Plains,45.710888,-90.729161,1075.3,Loam,6.96,3.16,28.8,15.3,57.9,12.8,519.2,64.8,23.4,Beans,Beans_Standard,2023-04-04,2023-08-07,Potassium_High,93.1,Rainfall_Only,0,Reduced_Till,47.7,Medium,Medium,No,2.72,657.99,724.42,66.42,0.0,231.1
FARM_00445,FIELD_FARM_00445_4,Great_Plains,38.901903,-91.268955,973.9,Sandy_Loam,6.96,2.65,33.7,60.5,210.7,12.3,661.5,58.9,16.4,Lettuce,Lettuce_Standard,2023-02-09,2023-06-15,Nitrogen_High,171.4,Sprinkler,5,No_Till,2.0,Medium,Low,Yes,21.43,1064.39,24230.94,23166.55,711.2,534.1
FARM_00476,FIELD_FARM_00476_5,Great_Plains,41.96528,-90.776155,666.3,Sandy,5.9,1.39,20.4,36.3,281.9,10.4,485.4,71.9,18.4,Lettuce,Lettuce_Standard,2023-03-14,2023-07-10,Nitrogen_High,165.0,Rainfall_Only,0,Reduced_Till,2.3,Medium,Low,Yes,22.89,755.68,24813.45,24057.77,0.0,476.7
FARM_00478,FIELD_FARM_00478_2,Great_Plains,47.412717,-93.95793,196.9,Clay,7.29,2.86,24.8,47.7,252.8,10.9,701.5,58.0,17.8,Corn,Flint_Corn,2023-03-21,2023-07-02,NPK_Balanced,137.9,Rainfall_Only,0,Conventional_Till,25.6,Medium,Low,Yes,9.73,1142.68,1697.29,554.61,0.0,406.0
FARM_00480,FIELD_FARM_00480_4,Great_Plains,42.981687,-102.419355,1363.4,Loam,6.03,2.44,22.1,57.9,107.1,11.7,578.7,80.0,19.9,Corn,Dent_Corn,2023-03-21,2023-08-17,NPK_Balanced,110.7,Drip_Irrigation,1,Strip_Till,21.1,Low,High,Yes,9.07,1054.88,1487.83,432.96,2594.9,551.7
FARM_00481,FIELD_FARM_00481_2,Great_Plains,42.837016,-103.692651,1404.1,Silt,7.56,3.88,35.0,52.9,222.1,12.1,537.8,69.0,23.4,Soybeans,Maturity_Group_3,2023-05-17,2023-08-28,Organic_Compost,2561.9,Rainfall_Only,0,Reduced_Till,51.5,High,Low,Yes,2.33,1661.06,1038.75,-622.31,0.0,208.7
FARM_00527,FIELD_FARM_00527_2,Great_Plains,37.099678,-93.025227,498.7,Clayey_Loam,7.13,3.3,24.0,66.8,218.5,11.0,568.2,58.1,29.1,Beans,Beans_Standard,2023-04-23,2023-07-24,Nitrogen_High,134.9,Drip_Irrigation,1,Deep_Till,48.2,Low,High,Yes,2.77,1370.33,931.11,-439.22,2543.3,642.2
FARM_00541,FIELD_FARM_00541_4,Great_Plains,45.712663,-95.632382,1390.5,Sandy,6.27,1.57,17.1,57.2,193.0,13.9,712.9,51.9,25.9,Potatoes,Red,2023-03-18,2023-07-25,Potassium_High,132.9,Drip_Irrigation,1,Deep_Till,2487.5,Medium,Low,Yes,41.71,7365.88,14436.6,7070.73,2632.3,520.9
FARM_00559,FIELD_FARM_00559_4,Great_Plains,44.119605,-96.511333,689.0,Sandy,5.75,0.52,5.0,25.6,58.3,12.0,457.0,48.1,26.3,Potatoes,Russet,2023-03-14,2023-07-14,Potassium_High,151.2,Sprinkler,4,Reduced_Till,2037.4,Medium,Low,No,31.61,5922.91,8175.92,2253.01,801.8,376.3
FARM_00570,FIELD_FARM_00570_1,Great_Plains,41.467977,-103.509002,1187.6,Silt,6.43,3.71,30.9,73.7,217.8,12.6,579.7,42.1,29.0,Corn,Sweet_Corn,2023-03-12,2023-06-20,Nitrogen_High,161.9,Drip_Irrigation,1,Deep_Till,27.6,High,Low,Yes,10.4,1247.63,1938.66,691.02,1761.0,652.6
FARM_00576,FIELD_FARM_00576_2,Great_Plains,48.76223,-103.188034,875.3,Sandy,5.65,2.09,28.2,12.3,139.7,13.0,773.2,57.0,28.1,Carrots,Carrots_Standard,2023-03-20,2023-06-25,Potassium_High,111.3,Rainfall_Only,0,No_Till,3.5,Low,Low,Yes,43.77,731.25,17763.64,17032.39,0.0,169.8
FARM_00581,FIELD_FARM_00581_5,Great_Plains,41.896536,-98.860842,706.4,Sandy_Loam,6.66,2.35,18.6,35.8,198.0,11.4,407.4,45.2,28.2,Carrots,Carrots_Standard,2023-05-06,2023-08-18,No_Fertilizer,0.0,Subsurface_Drip,10,Reduced_Till,3.5,Medium,Low,Yes,26.73,863.8,13697.98,12834.18,198.6,270.6
FARM_00582,FIELD_FARM_00582_4,Great_Plains,36.518738,-90.542091,1125.2,Clayey_Loam,6.82,4.87,50.6,50.5,54.4,13.9,536.1,57.7,20.9,Corn,Flint_Corn,2023-04-20,2023-08-19,NPK_Balanced,168.4,Drip_Irrigation,1,Minimum_Till,20.5,Low,Medium,Yes,12.25,1283.77,2848.34,1564.57,1564.0,461.4
FARM_00597,FIELD_FARM_00597_4,Great_Plains,36.103294,-99.113738,1437.4,Silt,7.23,4.43,50.0,43.0,90.7,10.8,744.8,81.0,24.1,Wheat,Durum_Wheat,2023-10-23,2024-01-22,No_Fertilizer,0.0,Subsurface_Drip,10,Deep_Till,121.6,Medium,Medium,No,4.04,1056.52,1063.45,6.94,199.2,318.2
FARM_00599,FIELD_FARM_00599_5,Great_Plains,35.082557,-103.509557,995.7,Sandy,6.07,2.37,28.2,75.0,249.2,12.4,357.9,53.1,29.5,Carrots,Carrots_Standard,2023-05-22,2023-09-10,NPK_Balanced,114.2,Micro_Sprinkler,8,Strip_Till,3.0,Low,Low,No,41.41,899.14,14739.84,13840.69,314.8,544.3
FARM_00600,FIELD_FARM_00600_5,Great_Plains,39.744346,-92.126092,725.3,Sandy_Loam,6.14,2.59,30.0,71.6,210.3,11.5,392.3,74.2,18.1,Lettuce,Lettuce_Standard,2023-03-14,2023-07-22,Organic_Compost,1741.9,Drip_Irrigation,2,No_Till,2.1,Low,Low,Yes,23.22,1308.83,35293.3,33984.46,1188.4,191.1
FARM_00627,FIELD_FARM_00627_3,Great_Plains,36.786432,-101.548909,250.9,Clayey_Loam,6.79,3.25,36.5,78.0,285.9,11.1,413.2,83.1,21.9,Beans,Beans_Standard,2023-03-10,2023-07-31,Urea,245.5,Sprinkler,6,Deep_Till,43.2,High,Low,Yes,1.72,1357.58,622.4,-735.18,451.7,774.2
FARM_00636,FIELD_FARM_00636_4,Great_Plains,47.75657,-95.984255,720.6,Silt,7.27,4.22,37.3,38.9,160.7,10.3,746.0,79.1,30.0,Beans,Beans_Standard,2023-03-16,2023-07-10,NPK_Balanced,150.8,Drip_Irrigation,2,Minimum_Till,59.6,High,High,No,1.22,1173.8,405.15,-768.65,974.7,394.9
FARM_00644,FIELD_FARM_00644_2,Great_Plains,36.227754,-97.342019,1285.0,Loam,6.61,4.46,42.2,25.6,60.0,12.2,366.4,55.4,22.7,Beans,Beans_Standard,2023-05-27,2023-09-17,Urea,229.5,Sprinkler,4,No_Till,52.7,Medium,Low,Yes,1.75,1294.87,554.66,-740.21,900.5,524.0
FARM_00646,FIELD_FARM_00646_1,Great_Plains,45.511629,-94.167665,1216.8,Clay,7.15,4.27,46.2,62.6,244.6,13.8,433.2,52.0,28.3,Corn,Flint_Corn,2023-05-06,2023-08-31,Nitrogen_High,118.0,Sprinkler,4,Minimum_Till,25.0,Low,Low,No,13.29,1003.04,2934.39,1931.35,570.0,481.9
FARM_00650,FIELD_FARM_00650_1,Great_Plains,45.521648,-102.887427,1425.4,Loam,7.42,2.99,32.8,70.2,145.1,13.9,432.5,54.2,28.8,Corn,Dent_Corn,2023-03-18,2023-06-26,Nitrogen_High,159.1,Sprinkler,6,No_Till,26.3,High,Medium,Yes,6.27,1082.44,1252.03,169.59,679.6,599.4
FARM_00652,FIELD_FARM_00652_2,Great_Plains,41.840205,-92.723256,639.5,Sandy,6.58,1.29,10.0,34.0,67.7,11.3,530.4,83.0,19.7,Lettuce,Lettuce_Standard,2023-03-01,2023-07-24,Potassium_High,84.3,Subsurface_Drip,10,Deep_Till,1.6,Low,Low,No,17.38,1061.55,25224.53,24162.98,253.2,447.2
