farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00085,FIELD_FARM_00085_2,Northeast,41.462048,-67.041077,621.2,Loam,6.04,4.27,38.3,30.2,275.0,6.7,1273.6,54.1,28.3,Peas,Peas_Standard,2023-03-27,2023-08-10,NPK_Balanced,102.8,Rainfall_Only,0,Deep_Till,40.6,High,Medium,No,1.51,894.89,400.82,-494.07,0.0,494.3
FARM_00087,FIELD_FARM_00087_3,Northeast,46.366182,-69.889995,800.1,Silt,6.26,3.86,36.9,14.0,220.2,8.8,720.7,83.6,29.2,Soybeans,Maturity_Group_3,2023-05-11,2023-09-10,Phosphorus_High,103.8,Subsurface_Drip,13,Conventional_Till,58.6,Low,Medium,No,3.21,1105.15,1590.22,485.06,159.0,550.1
FARM_00088,FIELD_FARM_00088_4,Northeast,41.403322,-78.470301,1280.9,Clay,6.96,3.54,28.2,31.8,114.0,6.2,1282.9,49.9,26.0,Peas,Peas_Standard,2023-05-22,2023-08-29,Urea,156.1,Rainfall_Only,0,Reduced_Till,46.0,Low,High,Yes,1.5,884.27,583.72,-300.55,0.0,562.1
FARM_00097,FIELD_FARM_00097_4,Northeast,45.669021,-66.736467,506.0,Sandy_Loam,6.46,3.28,35.4,14.4,86.8,6.0,1078.6,60.1,17.0,Peas,Peas_Standard,2023-04-21,2023-09-03,Urea,149.1,Rainfall_Only,0,Deep_Till,45.5,High,Low,Yes,1.65,912.79,505.8,-406.99,0.0,574.4
FARM_00098,FIELD_FARM_00098_2,Northeast,44.720443,-78.082013,1492.5,Sandy,6.78,0.98,22.1,23.8,287.9,12.0,1127.0,84.2,23.5,Lettuce,Lettuce_Standard,2023-04-23,2023-08-28,Organic_Compost,2146.8,Rainfall_Only,0,Reduced_Till,2.4,Low,Medium,No,26.23,1338.05,33385.47,32047.42,0.0,268.0
FARM_00101,FIELD_FARM_00101_2,Northeast,42.992513,-75.431262,1259.5,Clayey_Loam,6.46,5.15,55.1,72.5,154.9,10.7,985.8,62.4,18.1,Corn,Dent_Corn,2023-04-25,2023-08-19,NPK_Balanced,96.4,Rainfall_Only,0,Minimum_Till,29.4,Medium,Low,No,13.59,673.47,3116.6,2443.13,0.0,443.4
FARM_00123,FIELD_FARM_00123_4,Northeast,40.363925,-79.555587,635.0,Sandy_Loam,7.08,2.73,21.8,58.3,199.2,9.0,1285.7,70.8,20.6,Carrots,Carrots_Standard,2023-03-10,2023-06-24,No_Fertilizer,0.0,Rainfall_Only,0,Reduced_Till,3.6,Medium,High,Yes,23.54,789.57,11378.93,10589.36,0.0,199.7
FARM_00131,FIELD_FARM_00131_5,Northeast,45.94674,-78.754144,1487.5,Clay,7.4,3.15,27.7,75.0,65.5,6.6,797.7,66.8,17.3,Soybeans,Maturity_Group_2,2023-06-26,2023-10-17,Phosphorus_High,98.3,Subsurface_Drip,8,Conventional_Till,63.9,Medium,Medium,No,3.31,1204.22,1234.36,30.14,172.5,433.6
FARM_00137,FIELD_FARM_00137_2,Northeast,40.639619,-75.592438,64.6,Clayey_Loam,6.56,4.61,48.4,20.3,258.2,9.2,1206.8,59.4,20.7,Carrots,Carrots_Standard,2023-05-08,2023-10-02,Urea,201.7,Rainfall_Only,0,Conventional_Till,2.8,Medium,Low,Yes,43.55,1053.06,22345.62,21292.57,0.0,574.8
FARM_00146,FIELD_FARM_00146_5,Northeast,42.814191,-69.794851,1169.7,Loam,6.0,4.14,35.2,27.8,53.2,9.2,1210.7,83.1,23.5,Wheat,Winter_Wheat,2023-10-13,2024-01-15,Urea,186.6,Subsurface_Drip,11,Minimum_Till,107.5,Medium,Low,Yes,6.16,1387.78,1300.15,-87.63,131.8,682.4
FARM_00147,FIELD_FARM_00147_5,Northeast,45.687317,-75.422826,458.6,Clay,6.73,5.51,50.9,58.6,141.2,10.4,1100.0,45.4,23.6,Soybeans,Maturity_Group_2,2023-06-06,2023-09-30,Phosphorus_High,107.2,Subsurface_Drip,13,Minimum_Till,52.5,Low,Low,No,4.55,945.8,1767.29,821.49,192.7,328.9
FARM_00149,FIELD_FARM_00149_2,Northeast,46.379374,-79.706922,473.7,Clay,7.46,5.42,44.4,77.7,207.0,11.6,1105.7,53.8,20.6,Rice,Short_Grain,2023-05-15,2023-10-08,NPK_Balanced,120.5,Subsurface_Drip,7,Conventional_Till,33.0,Low,Low,Yes,10.65,1036.1,5409.91,4373.81,342.6,578.7
FARM_00158,FIELD_FARM_00158_1,Northeast,42.483823,-69.077023,845.8,Sandy_Loam,6.26,2.99,27.2,23.7,178.3,6.8,964.3,54.3,28.7,Wheat,Winter_Wheat,2023-09-06,2023-12-15,Phosphorus_High,87.1,Rainfall_Only,0,Conventional_Till,131.3,Low,Medium,No,4.31,1050.35,910.27,-140.09,0.0,420.1
FARM_00161,FIELD_FARM_00161_3,Northeast,46.322565,-79.655348,314.2,Clayey_Loam,6.88,2.99,34.1,63.2,128.1,8.5,825.8,83.9,24.7,Carrots,Carrots_Standard,2023-03-23,2023-07-21,Organic_Compost,2230.0,Rainfall_Only,0,Reduced_Till,3.6,Low,Low,No,48.04,1250.41,17358.41,16108.0,0.0,225.4
FARM_00163,FIELD_FARM_00163_1,Northeast,45.495586,-76.168222,1367.7,Sandy,6.92,1.87,16.6,45.0,211.4,9.1,772.0,54.0,27.0,Carrots,Carrots_Standard,2023-04-16,2023-08-04,Organic_Compost,2219.2,Sprinkler,5,Reduced_Till,2.7,High,High,Yes,19.72,1529.78,9237.42,7707.64,697.2,310.8
FARM_00164,FIELD_FARM_00164_2,Northeast,44.468454,-75.699961,1289.5,Clay,6.71,5.47,46.4,21.8,259.1,9.3,813.5,72.4,22.7,Carrots,Carrots_Standard,2023-05-20,2023-10-03,Nitrogen_High,114.5,Rainfall_Only,0,Deep_Till,3.4,Medium,Medium,Yes,49.67,846.72,19944.01,19097.29,0.0,692.7
FARM_00186,FIELD_FARM_00186_4,Northeast,43.301385,-76.815258,249.3,Silt,6.8,4.05,27.6,42.0,132.3,6.3,970.1,51.5,20.3,Carrots,Carrots_Standard,2023-03-07,2023-06-18,Organic_Compost,1621.2,Rainfall_Only,0,Strip_Till,2.4,Low,Medium,Yes,43.0,1153.68,13992.32,12838.64,0.0,200.4
FARM_00188,FIELD_FARM_00188_4,Northeast,45.110012,-74.991433,95.9,Silt,6.71,2.22,18.8,77.7,286.2,8.0,1042.5,80.9,15.1,Peas,Peas_Standard,2023-05-10,2023-09-18,Potassium_High,151.9,Subsurface_Drip,6,Minimum_Till,55.8,Medium,Medium,No,1.71,972.51,547.85,-424.67,333.2,327.2
FARM_00192,FIELD_FARM_00192_1,Northeast,40.508659,-77.212692,521.7,Clayey_Loam,6.71,2.61,21.7,26.7,103.4,8.5,1122.4,49.8,20.5,Peas,Peas_Standard,2023-05-04,2023-09-27,NPK_Balanced,114.7,Subsurface_Drip,7,Reduced_Till,54.3,Low,Medium,No,2.26,1158.34,665.44,-492.9,311.5,476.4
FARM_00193,FIELD_FARM_00193_3,Northeast,44.449424,-66.098791,1166.6,Sandy,5.99,1.89,25.4,31.3,252.9,7.8,967.8,72.7,25.4,Carrots,Carrots_Standard,2023-03-12,2023-06-22,Organic_Compost,2498.1,Rainfall_Only,0,Deep_Till,2.6,Medium,Medium,Yes,31.75,1549.75,15804.15,14254.4,0.0,359.7
FARM_00215,FIELD_FARM_00215_5,Northeast,43.424955,-75.994741,1084.2,Clayey_Loam,6.27,4.65,33.2,69.7,99.5,11.2,911.5,72.5,19.8,Wheat,Winter_Wheat,2023-10-16,2024-02-06,Phosphorus_High,126.6,Rainfall_Only,0,Minimum_Till,142.9,Low,High,Yes,3.84,1284.08,1244.38,-39.7,0.0,271.8
FARM_00224,FIELD_FARM_00224_4,Northeast,45.640347,-68.446519,1302.3,Clayey_Loam,7.27,4.17,42.5,10.5,179.6,6.2,1041.5,81.4,29.5,Wheat,Winter_Wheat,2023-09-24,2024-02-04,Phosphorus_High,84.4,Subsurface_Drip,6,Strip_Till,118.6,Medium,Low,Yes,6.0,1401.83,1453.39,51.56,412.0,431.0
FARM_00225,FIELD_FARM_00225_3,Northeast,43.680392,-69.946576,872.2,Clayey_Loam,7.26,5.14,48.1,47.1,57.0,7.5,975.8,68.3,23.4,Wheat,Durum_Wheat,2023-10-08,2024-01-22,Organic_Compost,2272.7,Subsurface_Drip,5,Minimum_Till,126.4,High,Low,Yes,4.34,1982.82,1239.43,-743.4,482.0,255.6
FARM_00231,FIELD_FARM_00231_1,Northeast,43.219594,-71.502376,282.7,Clay,6.84,3.68,34.8,78.5,224.1,10.0,844.4,73.5,26.3,Corn,Dent_Corn,2023-05-18,2023-09-25,Nitrogen_High,169.2,Rainfall_Only,0,Strip_Till,23.7,Low,Medium,No,9.76,739.22,1740.66,1001.44,0.0,443.2
FARM_00236,FIELD_FARM_00236_2,Northeast,42.16558,-70.282157,24.2,Sandy,6.03,1.59,9.2,65.3,104.4,10.1,1181.9,65.3,26.1,Lettuce,Lettuce_Standard,2023-03-02,2023-06-16,Nitrogen_High,156.4,Rainfall_Only,0,Conventional_Till,2.2,Low,Low,No,24.8,922.16,31916.37,30994.21,0.0,585.5
FARM_00249,FIELD_FARM_00249_1,Northeast,44.522329,-77.891447,1399.0,Clay,7.03,5.25,52.9,19.5,161.9,11.0,881.6,61.0,19.1,Soybeans,Maturity_Group_3,2023-05-01,2023-08-24,Organic_Compost,2493.0,Subsurface_Drip,12,Minimum_Till,70.6,Medium,Low,Yes,3.22,1866.96,1170.1,-696.86,116.2,344.9
FARM_00253,FIELD_FARM_00253_1,Northeast,43.628267,-73.534709,471.7,Clayey_Loam,6.96,2.43,31.7,45.0,159.6,9.7,1074.5,45.9,26.3,Peas,Peas_Standard,2023-05-19,2023-09-06,Organic_Compost,2299.7,Rainfall_Only,0,Strip_Till,41.9,Medium,High,Yes,1.23,1385.0,369.41,-1015.59,0.0,200.2
FARM_00268,FIELD_FARM_00268_3,Northeast,44.25845,-73.779069,1416.0,Clayey_Loam,6.94,5.15,38.6,79.3,102.4,6.1,1298.5,52.6,25.0,Peas,Peas_Standard,2023-05-18,2023-10-15,Phosphorus_High,110.2,Rainfall_Only,0,No_Till,43.8,Medium,Low,Yes,2.02,996.75,603.72,-393.03,0.0,224.5
FARM_00277,FIELD_FARM_00277_5,Northeast,40.922207,-70.476671,1263.7,Loam,7.3,2.1,30.1,18.3,211.4,7.5,1201.9,63.1,17.0,Peas,Peas_Standard,2023-05-11,2023-10-02,No_Fertilizer,0.0,Rainfall_Only,0,No_Till,44.0,Low,Medium,Yes,2.14,666.9,628.66,-38.24,0.0,80.3
FARM_00278,FIELD_FARM_00278_5,Northeast,45.244105,-75.39716,916.3,Sandy_Loam,5.82,2.37,18.5,37.2,154.0,10.5,756.3,63.1,23.5,Potatoes,Red,2023-04-15,2023-08-19,Organic_Compost,1880.2,Rainfall_Only,0,Reduced_Till,2150.5,Medium,High,Yes,22.37,6733.96,7014.17,280.21,0.0,203.2
FARM_00295,FIELD_FARM_00295_2,Northeast,45.838971,-73.144144,1143.9,Sandy_Loam,6.29,3.28,30.7,46.9,299.9,11.1,917.1,40.5,24.4,Carrots,Carrots_Standard,2023-03-14,2023-06-18,NPK_Balanced,99.8,Rainfall_Only,0,Strip_Till,2.6,Medium,Low,No,44.97,632.68,15925.07,15292.39,0.0,338.5
FARM_00296,FIELD_FARM_00296_4,Northeast,41.124222,-75.230404,486.0,Loam,6.1,4.49,42.2,57.0,225.8,7.7,982.2,83.0,26.5,Carrots,Carrots_Standard,2023-05-04,2023-09-08,Potassium_High,109.8,Subsurface_Drip,9,No_Till,2.7,Medium,High,Yes,34.06,883.91,10923.31,10039.4,184.0,291.1
FARM_00302,FIELD_FARM_00302_1,Northeast,44.537464,-74.215277,608.4,Silt,7.1,2.89,23.9,28.0,216.0,8.5,1279.2,70.8,26.9,Carrots,Carrots_Standard,2023-03-05,2023-06-13,No_Fertilizer,0.0,Rainfall_Only,0,Strip_Till,3.5,Medium,Low,Yes,32.84,669.18,12669.23,12000.05,0.0,138.3
FARM_00307,FIELD_FARM_00307_5,Northeast,40.442124,-67.210846,623.5,Clay,7.39,5.4,44.7,26.6,115.7,9.0,1146.4,62.6,16.0,Wheat,Spring_Wheat,2023-09-03,2024-01-12,NPK_Balanced,157.0,Rainfall_Only,0,Conventional_Till,99.1,Low,Low,No,7.52,1106.62,2161.73,1055.11,0.0,545.3
FARM_00315,FIELD_FARM_00315_4,Northeast,44.160322,-71.689452,246.3,Sandy_Loam,7.17,2.29,17.8,22.0,216.9,9.7,1086.1,44.0,28.4,Wheat,Spring_Wheat,2023-09-03,2024-01-16,NPK_Balanced,163.5,Rainfall_Only,0,Strip_Till,110.6,High,Medium,No,2.49,1042.03,583.47,-458.56,0.0,429.3
FARM_00322,FIELD_FARM_00322_4,Northeast,42.910502,-71.584843,1064.7,Silt,6.6,3.34,35.5,57.5,113.1,9.5,1177.5,61.4,26.9,Carrots,Carrots_Standard,2023-04-10,2023-07-13,Phosphorus_High,71.9,Subsurface_Drip,10,Conventional_Till,2.6,Medium,Low,Yes,41.98,1092.68,17606.8,16514.12,153.1,489.2
FARM_00325,FIELD_FARM_00325_1,Northeast,42.627641,-76.61781,832.3,Clay,6.1,3.91,26.7,33.1,184.2,11.5,1207.9,45.7,16.4,Rice,Long_Grain,2023-04-11,2023-07-28,NPK_Balanced,130.1,Rainfall_Only,0,Strip_Till,40.3,Medium,Low,Yes,7.31,887.93,2421.58,1533.65,0.0,425.2
FARM_00329,FIELD_FARM_00329_5,Northeast,42.490921,-76.501733,924.3,Sandy,6.98,1.42,7.9,78.4,260.9,7.1,1242.8,55.3,20.7,Wheat,Durum_Wheat,2023-09-05,2024-01-01,Potassium_High,129.6,Subsurface_Drip,6,No_Till,142.8,Medium,Low,No,4.11,1198.31,1019.15,-179.16,277.9,302.1
FARM_00341,FIELD_FARM_00341_5,Northeast,40.274771,-75.723781,1116.9,Clayey_Loam,6.54,4.11,35.7,50.4,178.8,10.1,1089.7,59.1,21.4,Soybeans,Maturity_Group_4,2023-05-23,2023-09-02,Organic_Compost,1428.8,Rainfall_Only,0,Strip_Till,55.5,High,Medium,Yes,2.09,1178.11,1145.71,-32.39,0.0,213.6
FARM_00355,FIELD_FARM_00355_5,Northeast,42.21702,-76.385786,56.6,Clayey_Loam,6.79,4.52,40.2,27.0,269.3,10.5,1239.9,76.8,29.9,Soybeans,Maturity_Group_3,2023-06-23,2023-10-29,Organic_Compost,1643.2,Rainfall_Only,0,Minimum_Till,58.6,Low,High,Yes,2.86,1322.29,1049.78,-272.51,0.0,209.0
FARM_00360,FIELD_FARM_00360_5,Northeast,41.482595,-68.084448,641.1,Silt,6.53,3.97,30.1,12.0,207.3,11.9,898.7,45.3,23.6,Corn,Sweet_Corn,2023-03-20,2023-07-20,Nitrogen_High,168.5,Subsurface_Drip,7,Deep_Till,22.9,Low,High,No,8.91,1121.36,2025.3,903.94,298.0,666.7
FARM_00364,FIELD_FARM_00364_1,Northeast,42.989746,-72.234288,120.5,Clay,6.29,4.43,35.5,76.9,57.2,7.2,845.4,58.6,18.5,Carrots,Carrots_Standard,2023-04-13,2023-08-04,NPK_Balanced,117.0,Subsurface_Drip,13,Minimum_Till,2.4,Low,Low,No,55.35,791.21,23972.23,23181.03,118.4,530.1
FARM_00368,FIELD_FARM_00368_1,Northeast,40.58049,-71.015144,707.9,Sandy,6.49,1.97,18.5,40.3,86.0,10.9,1258.6,68.1,20.2,Carrots,Carrots_Standard,2023-04-09,2023-07-22,Potassium_High,155.6,Rainfall_Only,0,No_Till,3.3,High,High,No,19.42,651.49,7191.32,6539.84,0.0,189.6
FARM_00373,FIELD_FARM_00373_4,Northeast,46.835379,-67.374264,191.1,Silt,6.49,2.95,36.5,10.7,219.5,8.9,796.6,54.4,18.4,Wheat,Durum_Wheat,2023-11-05,2024-03-08,Urea,216.8,Sprinkler,3,Strip_Till,119.8,Medium,Medium,No,3.73,1210.07,835.48,-374.59,866.3,638.7
FARM_00386,FIELD_FARM_00386_2,Northeast,45.780309,-75.076932,1358.8,Loam,7.5,2.51,30.5,25.6,70.2,11.2,1215.3,58.2,25.5,Soybeans,Maturity_Group_3,2023-06-05,2023-09-22,Organic_Compost,2476.5,Rainfall_Only,0,Deep_Till,70.2,Low,Low,No,2.76,1635.01,1081.7,-553.31,0.0,334.5
FARM_00387,FIELD_FARM_00387_4,Northeast,41.726322,-70.64295,1110.2,Sandy,6.91,1.97,19.9,49.9,223.2,9.6,1227.2,56.1,19.5,Carrots,Carrots_Standard,2023-03-06,2023-06-08,Potassium_High,89.1,Rainfall_Only,0,No_Till,3.2,Low,Medium,No,34.91,673.01,14787.8,14114.8,0.0,231.3
FARM_00388,FIELD_FARM_00388_2,Northeast,43.731214,-78.069416,886.9,Loam,7.42,3.92,43.9,57.3,139.2,9.1,1105.4,83.2,18.8,Peas,Peas_Standard,2023-03-10,2023-06-20,Organic_Compost,2543.6,Subsurface_Drip,8,Strip_Till,54.1,High,Low,Yes,1.91,1736.9,697.59,-1039.31,173.8,245.5
FARM_00399,FIELD_FARM_00399_4,Northeast,46.629613,-71.559277,868.6,Clayey_Loam,6.89,2.26,27.2,54.5,87.1,10.6,741.0,77.2,18.9,Beans,Beans_Standard,2023-03-17,2023-07-12,Organic_Compost,2079.0,Rainfall_Only,0,Deep_Till,46.3,Low,High,Yes,1.85,1454.63,684.72,-769.92,0.0,330.8
FARM_00418,FIELD_FARM_00418_2,Northeast,46.321008,-68.603044,471.4,Clayey_Loam,6.98,4.06,29.9,47.2,139.2,10.8,1154.9,81.0,15.2,Soybeans,Maturity_Group_2,2023-06-02,2023-09-20,Phosphorus_High,107.8,Subsurface_Drip,7,Reduced_Till,71.7,Medium,Low,Yes,2.93,1325.37,1235.49,-89.87,219.3,351.9
FARM_00443,FIELD_FARM_00443_1,Northeast,42.056859,-69.417017,573.8,Clayey_Loam,6.87,4.79,46.6,73.0,121.3,11.4,778.5,69.7,23.2,Beans,Beans_Standard,2023-03-11,2023-07-23,Potassium_High,91.1,Rainfall_Only,0,Deep_Till,51.4,Low,Low,Yes,3.17,1172.8,794.86,-377.94,0.0,421.5
FARM_00448,FIELD_FARM_00448_4,Northeast,43.417688,-76.375558,1131.8,Sandy,5.8,2.08,26.5,43.3,62.5,9.7,944.0,54.2,24.6,Carrots,Carrots_Standard,2023-03-27,2023-08-14,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,3.0,Low,High,Yes,21.9,474.54,9229.54,8755.0,0.0,164.1
FARM_00454,FIELD_FARM_00454_2,Northeast,46.173913,-74.803562,113.0,Silt,7.04,3.38,40.2,53.7,125.7,7.8,1000.9,79.0,26.9,Wheat,Spring_Wheat,2023-09-02,2023-12-24,Nitrogen_High,117.7,Rainfall_Only,0,Conventional_Till,100.8,Medium,Low,No,5.96,970.8,1508.59,537.79,0.0,631.8
FARM_00455,FIELD_FARM_00455_3,Northeast,46.211037,-79.846477,1329.4,Sandy_Loam,5.85,3.2,37.8,51.7,193.6,10.9,1171.8,80.1,23.3,Potatoes,Red,2023-04-03,2023-07-28,Organic_Compost,1865.1,Rainfall_Only,0,Minimum_Till,2613.1,Low,Medium,No,39.05,7595.12,14874.8,7279.68,0.0,194.3
FARM_00458,FIELD_FARM_00458_1,Northeast,43.580407,-78.694358,1381.3,Clay,6.12,3.74,43.0,18.3,127.7,10.7,1025.9,77.5,16.7,Rice,Long_Grain,2023-03-26,2023-07-25,NPK_Balanced,135.6,Subsurface_Drip,7,Conventional_Till,41.9,High,Low,Yes,8.02,1438.3,2823.68,1385.39,226.4,605.5
FARM_00462,FIELD_FARM_00462_3,Northeast,40.744141,-67.305607,1496.5,Clay,6.32,5.92,43.4,34.6,157.2,10.9,1159.7,56.9,23.5,Rice,Short_Grain,2023-05-13,2023-08-23,NPK_Balanced,93.5,Rainfall_Only,0,Reduced_Till,32.7,Low,Low,No,11.62,773.44,4175.67,3402.23,0.0,451.3
FARM_00477,FIELD_FARM_00477_2,Northeast,43.26894,-67.010208,386.0,Silt,6.86,2.61,18.5,70.0,189.6,11.2,1198.7,52.7,23.2,Beans,Beans_Standard,2023-03-28,2023-08-06,Urea,258.1,Subsurface_Drip,5,Strip_Till,43.7,Low,Medium,No,1.82,1133.96,677.18,-456.79,286.8,658.7
FARM_00479,FIELD_FARM_00479_4,Northeast,41.999114,-70.850129,983.3,Silt,6.7,3.2,40.0,57.1,88.4,6.8,822.6,74.5,19.4,Wheat,Spring_Wheat,2023-11-23,2024-03-29,Nitrogen_High,126.2,Rainfall_Only,0,Reduced_Till,116.3,High,High,Yes,3.14,1061.66,649.46,-412.2,0.0,558.5
FARM_00489,FIELD_FARM_00489_3,Northeast,45.066567,-70.623878,1198.1,Sandy,6.86,0.59,6.2,49.8,179.5,9.9,1016.5,50.3,18.0,Carrots,Carrots_Standard,2023-05-28,2023-10-15,Phosphorus_High,98.0,Rainfall_Only,0,Minimum_Till,3.2,Low,Low,No,33.83,533.95,12211.36,11677.41,0.0,321.9
FARM_00504,FIELD_FARM_00504_5,Northeast,40.487954,-67.962079,1166.7,Silt,7.53,2.1,16.5,36.2,95.7,6.4,835.1,64.0,25.4,Peas,Peas_Standard,2023-04-25,2023-08-14,Phosphorus_High,95.9,Rainfall_Only,0,Reduced_Till,48.7,Medium,High,No,1.05,931.13,359.71,-571.42,0.0,366.5
FARM_00512,FIELD_FARM_00512_2,Northeast,43.299577,-66.612371,650.6,Sandy_Loam,6.82,2.12,19.4,42.8,156.7,9.1,1049.4,61.0,25.5,Wheat,Winter_Wheat,2023-11-01,2024-02-09,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,125.4,Low,High,Yes,2.61,895.24,614.6,-280.63,0.0,145.0
FARM_00513,FIELD_FARM_00513_1,Northeast,43.674141,-71.605038,850.0,Loam,6.46,2.38,29.3,69.6,114.3,8.4,999.1,64.0,24.9,Wheat,Winter_Wheat,2023-09-24,2024-01-25,Phosphorus_High,90.9,Subsurface_Drip,13,Conventional_Till,128.6,Medium,Low,Yes,5.82,1527.46,1413.84,-113.62,135.9,585.2
FARM_00529,FIELD_FARM_00529_1,Northeast,41.796388,-70.604738,1436.9,Clay,6.1,3.1,39.5,42.8,266.8,11.1,1006.9,71.8,17.9,Rice,Medium_Grain,2023-05-01,2023-09-01,NPK_Balanced,151.3,Rainfall_Only,0,Deep_Till,33.6,High,Low,Yes,6.74,1098.28,3435.14,2336.86,0.0,449.1
FARM_00536,FIELD_FARM_00536_5,Northeast,40.937991,-78.760733,1362.2,Silt,7.57,2.15,22.7,47.8,265.2,6.6,844.3,58.3,28.0,Peas,Peas_Standard,2023-04-22,2023-08-05,Nitrogen_High,179.7,Subsurface_Drip,7,Conventional_Till,57.9,Medium,Medium,Yes,1.92,1515.97,744.09,-771.88,329.2,765.1
FARM_00552,FIELD_FARM_00552_2,Northeast,42.743257,-74.35988,976.2,Clay,7.37,5.35,43.9,51.1,278.7,7.9,1192.0,40.4,15.1,Peas,Peas_Standard,2023-05-03,2023-09-25,Urea,174.7,Subsurface_Drip,10,Deep_Till,52.3,Low,Medium,No,2.0,1128.51,634.96,-493.55,237.4,801.4
