farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00168,FIELD_FARM_00168_4,Great_Plains,45.955002,-91.588965,598.0,Sandy,5.65,1.91,17.2,10.5,150.9,10.9,709.4,55.2,27.4,Carrots,Carrots_Standard,2023-03-24,2023-08-07,Nitrogen_High,121.6,Sprinkler,3,No_Till,2.9,Low,Low,No,36.44,924.85,15254.92,14330.08,943.0,438.2
FARM_00171,FIELD_FARM_00171_2,Midwest,46.059562,-91.911473,1243.7,Sandy_Loam,6.33,3.05,26.3,53.9,98.0,8.6,1162.8,81.3,28.3,Carrots,Carrots_Standard,2023-03-14,2023-08-02,Phosphorus_High,108.1,Subsurface_Drip,11,No_Till,2.8,High,Medium,Yes,27.34,1160.72,12346.93,11186.21,185.1,398.9
FARM_00172,FIELD_FARM_00172_2,Midwest,44.260825,-85.776539,1069.0,Sandy_Loam,6.46,2.45,22.1,46.2,153.3,8.8,847.4,43.3,23.6,Carrots,Carrots_Standard,2023-03-06,2023-07-14,Phosphorus_High,74.8,Subsurface_Drip,12,Reduced_Till,2.6,Medium,Low,No,37.97,812.36,18320.55,17508.19,147.9,350.5
FARM_00181,FIELD_FARM_00181_5,Southeast,31.183662,-102.82662,1127.7,Sandy,5.52,2.43,22.0,52.2,69.9,19.1,1546.1,65.9,16.9,Carrots,Carrots_Standard,2023-03-05,2023-06-13,NPK_Balanced,161.1,Subsurface_Drip,9,Deep_Till,3.1,Low,High,Yes,29.6,1155.04,13175.83,12020.78,172.7,607.5
FARM_00186,FIELD_FARM_00186_4,Northeast,43.301385,-76.815258,249.3,Silt,6.8,4.05,27.6,42.0,132.3,6.3,970.1,51.5,20.3,Carrots,Carrots_Standard,2023-03-07,2023-06-18,Organic_Compost,1621.2,Rainfall_Only,0,Strip_Till,2.4,Low,Medium,Yes,43.0,1153.68,13992.32,12838.64,0.0,200.4
FARM_00187,FIELD_FARM_00187_5,Midwest,40.119346,-89.371859,852.6,Loam,6.8,3.43,30.2,72.1,273.5,9.3,969.0,81.7,29.4,Carrots,Carrots_Standard,2023-03-28,2023-06-30,NPK_Balanced,102.1,Rainfall_Only,0,Minimum_Till,3.1,Low,Low,No,58.06,532.01,25295.76,24763.75,0.0,333.2
FARM_00193,FIELD_FARM_00193_3,Northeast,44.449424,-66.098791,1166.6,Sandy,5.99,1.89,25.4,31.3,252.9,7.8,967.8,72.7,25.4,Carrots,Carrots_Standard,2023-03-12,2023-06-22,Organic_Compost,2498.1,Rainfall_Only,0,Deep_Till,2.6,Medium,Medium,Yes,31.75,1549.75,15804.15,14254.4,0.0,359.7
FARM_00200,FIELD_FARM_00200_1,Midwest,39.191679,-93.632255,49.5,Clayey_Loam,6.75,2.75,31.2,22.3,108.8,10.0,1148.9,49.5,17.2,Carrots,Carrots_Standard,2023-03-19,2023-08-09,NPK_Balanced,160.8,Rainfall_Only,0,Reduced_Till,3.1,Low,High,Yes,35.87,857.77,11495.49,10637.72,0.0,507.3
FARM_00207,FIELD_FARM_00207_1,California_Central_Valley,36.914515,-121.288464,527.6,Sandy,6.44,2.16,20.6,28.1,266.8,18.0,306.8,62.0,18.1,Carrots,Carrots_Standard,2023-04-16,2023-07-15,Phosphorus_High,77.8,Drip_Irrigation,2,No_Till,2.7,High,Low,Yes,26.76,870.41,11048.02,10177.6,889.9,384.8
FARM_00208,FIELD_FARM_00208_5,Great_Plains,41.484792,-97.184405,1402.3,Sandy_Loam,6.56,1.76,16.6,16.9,205.7,11.8,689.0,49.9,17.5,Carrots,Carrots_Standard,2023-05-26,2023-09-26,Nitrogen_High,116.3,Drip_Irrigation,2,Conventional_Till,2.9,High,Medium,Yes,22.94,1179.56,8141.7,6962.14,1143.3,565.9
FARM_00210,FIELD_FARM_00210_3,Midwest,39.31513,-101.081474,949.6,Sandy,6.05,2.04,27.5,38.0,286.8,9.6,1063.1,61.8,28.5,Carrots,Carrots_Standard,2023-05-12,2023-09-17,Potassium_High,141.0,Rainfall_Only,0,Strip_Till,2.6,High,High,Yes,25.46,658.53,10884.69,10226.15,0.0,237.0
FARM_00214,FIELD_FARM_00214_2,Midwest,48.177727,-82.199667,906.9,Sandy,6.0,0.71,5.5,76.4,126.3,8.7,876.4,53.8,15.5,Carrots,Carrots_Standard,2023-05-17,2023-09-04,Phosphorus_High,127.9,Rainfall_Only,0,Minimum_Till,2.9,Low,Low,No,34.97,635.83,16150.59,15514.76,0.0,242.5
FARM_00222,FIELD_FARM_00222_1,Midwest,39.851436,-96.729316,1116.9,Sandy,6.93,1.14,21.5,71.7,137.5,8.3,1034.7,54.0,26.7,Carrots,Carrots_Standard,2023-04-08,2023-08-29,Potassium_High,120.3,Rainfall_Only,0,Minimum_Till,2.4,Low,Medium,No,41.18,646.48,19177.11,18530.63,0.0,231.6
FARM_00223,FIELD_FARM_00223_1,Midwest,48.334131,-86.63517,865.8,Clayey_Loam,6.11,4.46,44.8,35.2,69.2,9.7,865.4,70.1,19.7,Carrots,Carrots_Standard,2023-03-25,2023-07-03,NPK_Balanced,121.1,Subsurface_Drip,9,No_Till,2.7,Low,Medium,Yes,41.97,955.45,15508.77,14553.32,236.8,466.6
FARM_00239,FIELD_FARM_00239_4,Southeast,36.701046,-98.799021,1321.9,Sandy,5.93,1.52,23.3,13.5,200.9,19.8,925.5,40.7,19.7,Carrots,Carrots_Standard,2023-05-21,2023-08-19,Phosphorus_High,105.9,Rainfall_Only,0,No_Till,2.7,Medium,Medium,No,36.72,685.01,14763.22,14078.21,0.0,233.3
FARM_00243,FIELD_FARM_00243_3,Great_Plains,39.600461,-100.011214,717.4,Sandy_Loam,6.07,3.04,24.6,63.7,101.5,11.3,532.7,82.4,29.0,Carrots,Carrots_Standard,2023-05-02,2023-08-10,NPK_Balanced,126.9,Drip_Irrigation,2,No_Till,3.5,High,Medium,Yes,30.91,1058.02,13162.29,12104.28,1038.4,461.1
FARM_00265,FIELD_FARM_00265_4,Midwest,40.29783,-90.636359,1419.6,Silt,6.61,4.21,39.9,23.0,106.1,10.0,1177.0,74.6,22.3,Carrots,Carrots_Standard,2023-04-09,2023-07-10,NPK_Balanced,116.3,Rainfall_Only,0,No_Till,3.3,Medium,High,No,34.02,726.4,12751.54,12025.14,0.0,398.4
FARM_00266,FIELD_FARM_00266_3,Southeast,28.11339,-103.375889,178.9,Sandy_Loam,6.5,3.18,34.5,65.2,137.7,17.4,1114.9,48.6,15.9,Carrots,Carrots_Standard,2023-03-06,2023-06-20,NPK_Balanced,151.8,Subsurface_Drip,8,Conventional_Till,2.7,Medium,High,Yes,32.47,1199.06,13309.08,12110.01,199.2,591.9
FARM_00285,FIELD_FARM_00285_5,Midwest,46.327234,-87.538969,1249.9,Sandy_Loam,6.58,2.96,29.3,75.2,287.9,9.4,1066.6,73.2,28.4,Carrots,Carrots_Standard,2023-04-16,2023-07-18,Nitrogen_High,126.6,Rainfall_Only,0,Minimum_Till,2.8,Low,Medium,Yes,36.75,846.39,17260.34,16413.95,0.0,380.4
FARM_00291,FIELD_FARM_00291_2,Southeast,25.06377,-95.82984,990.6,Sandy,6.12,1.17,17.7,25.1,197.7,20.5,1438.2,81.5,29.7,Carrots,Carrots_Standard,2023-04-16,2023-08-23,Phosphorus_High,80.8,Rainfall_Only,0,No_Till,2.6,Low,Low,No,31.38,748.1,10258.36,9510.26,0.0,232.0
FARM_00294,FIELD_FARM_00294_1,Midwest,43.412297,-102.439981,1238.0,Silt,7.09,4.26,31.3,22.4,157.2,8.5,939.8,57.9,19.3,Carrots,Carrots_Standard,2023-04-11,2023-08-26,Nitrogen_High,154.9,Rainfall_Only,0,No_Till,2.6,Medium,High,Yes,34.29,766.72,15406.06,14639.34,0.0,452.8
FARM_00295,FIELD_FARM_00295_2,Northeast,45.838971,-73.144144,1143.9,Sandy_Loam,6.29,3.28,30.7,46.9,299.9,11.1,917.1,40.5,24.4,Carrots,Carrots_Standard,2023-03-14,2023-06-18,NPK_Balanced,99.8,Rainfall_Only,0,Strip_Till,2.6,Medium,Low,No,44.97,632.68,15925.07,15292.39,0.0,338.5
FARM_00296,FIELD_FARM_00296_4,Northeast,41.124222,-75.230404,486.0,Loam,6.1,4.49,42.2,57.0,225.8,7.7,982.2,83.0,26.5,Carrots,Carrots_Standard,2023-05-04,2023-09-08,Potassium_High,109.8,Subsurface_Drip,9,No_Till,2.7,Medium,High,Yes,34.06,883.91,10923.31,10039.4,184.0,291.1
FARM_00302,FIELD_FARM_00302_1,Northeast,44.537464,-74.215277,608.4,Silt,7.1,2.89,23.9,28.0,216.0,8.5,1279.2,70.8,26.9,Carrots,Carrots_Standard,2023-03-05,2023-06-13,No_Fertilizer,0.0,Rainfall_Only,0,Strip_Till,3.5,Medium,Low,Yes,32.84,669.18,12669.23,12000.05,0.0,138.3
FARM_00314,FIELD_FARM_00314_3,Great_Plains,48.191272,-96.618836,487.6,Sandy,6.87,2.06,26.6,52.5,206.7,12.6,614.4,64.9,29.8,Carrots,Carrots_Standard,2023-04-10,2023-08-17,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,2.6,High,Medium,Yes,21.27,816.64,9585.89,8769.24,0.0,150.1
FARM_00321,FIELD_FARM_00321_1,Midwest,39.862492,-81.522425,567.3,Sandy_Loam,6.91,2.15,26.5,19.5,122.8,8.6,1086.7,50.0,25.8,Carrots,Carrots_Standard,2023-03-27,2023-08-11,Phosphorus_High,103.8,Rainfall_Only,0,Reduced_Till,2.9,Medium,Medium,Yes,34.18,958.28,17507.38,16549.1,0.0,376.1
FARM_00322,FIELD_FARM_00322_4,Northeast,42.910502,-71.584843,1064.7,Silt,6.6,3.34,35.5,57.5,113.1,9.5,1177.5,61.4,26.9,Carrots,Carrots_Standard,2023-04-10,2023-07-13,Phosphorus_High,71.9,Subsurface_Drip,10,Conventional_Till,2.6,Medium,Low,Yes,41.98,1092.68,17606.8,16514.12,153.1,489.2
FARM_00340,FIELD_FARM_00340_3,Pacific_Northwest,44.003266,-122.016248,1404.5,Clayey_Loam,6.78,4.85,49.6,23.5,217.0,9.4,1466.5,47.3,21.2,Carrots,Carrots_Standard,2023-03-05,2023-06-25,Nitrogen_High,151.0,Subsurface_Drip,9,Deep_Till,3.5,High,Low,No,43.49,1189.28,16269.55,15080.27,204.8,792.2
FARM_00349,FIELD_FARM_00349_1,California_Central_Valley,37.762517,-121.138122,300.5,Sandy,6.7,2.0,26.9,77.8,193.3,16.7,451.8,73.4,21.2,Carrots,Carrots_Standard,2023-04-25,2023-08-24,Potassium_High,112.2,Rainfall_Only,0,Deep_Till,3.4,Low,Low,Yes,40.98,838.79,18081.7,17242.91,0.0,392.2
FARM_00352,FIELD_FARM_00352_2,Pacific_Northwest,47.900653,-117.948561,584.7,Sandy_Loam,7.13,2.77,24.2,52.2,128.0,12.6,2227.8,65.1,19.9,Carrots,Carrots_Standard,2023-05-25,2023-09-26,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,3.0,High,Low,No,22.72,666.43,9075.17,8408.75,0.0,133.0
FARM_00358,FIELD_FARM_00358_2,Southwest,29.441775,-122.794187,1341.2,Sandy,6.28,2.22,20.6,72.2,110.1,19.7,221.2,75.8,21.3,Carrots,Carrots_Standard,2023-03-03,2023-07-22,Potassium_High,142.4,Drip_Irrigation,1,No_Till,3.4,Low,High,Yes,25.03,971.63,10299.69,9328.06,2123.8,239.7
FARM_00364,FIELD_FARM_00364_1,Northeast,42.989746,-72.234288,120.5,Clay,6.29,4.43,35.5,76.9,57.2,7.2,845.4,58.6,18.5,Carrots,Carrots_Standard,2023-04-13,2023-08-04,NPK_Balanced,117.0,Subsurface_Drip,13,Minimum_Till,2.4,Low,Low,No,55.35,791.21,23972.23,23181.03,118.4,530.1
FARM_00365,FIELD_FARM_00365_4,Midwest,43.346077,-92.285786,1391.1,Sandy_Loam,6.49,2.56,19.5,29.9,241.3,9.9,790.4,68.0,24.8,Carrots,Carrots_Standard,2023-04-24,2023-08-10,Urea,254.9,Rainfall_Only,0,Minimum_Till,3.4,Low,Low,No,33.32,844.48,14701.5,13857.02,0.0,473.0
FARM_00368,FIELD_FARM_00368_1,Northeast,40.58049,-71.015144,707.9,Sandy,6.49,1.97,18.5,40.3,86.0,10.9,1258.6,68.1,20.2,Carrots,Carrots_Standard,2023-04-09,2023-07-22,Potassium_High,155.6,Rainfall_Only,0,No_Till,3.3,High,High,No,19.42,651.49,7191.32,6539.84,0.0,189.6
FARM_00369,FIELD_FARM_00369_3,Midwest,40.682136,-93.808852,691.5,Clayey_Loam,7.27,5.21,39.9,35.8,156.0,9.4,1079.1,63.6,23.6,Carrots,Carrots_Standard,2023-04-19,2023-09-09,Urea,192.3,Subsurface_Drip,7,Reduced_Till,2.8,Medium,Low,Yes,46.95,1084.14,15488.96,14404.82,338.6,494.5
FARM_00374,FIELD_FARM_00374_5,Pacific_Northwest,44.276548,-111.14923,626.0,Sandy_Loam,5.83,2.11,25.2,72.4,114.1,12.7,1647.7,76.0,21.0,Carrots,Carrots_Standard,2023-05-26,2023-08-31,Nitrogen_High,156.6,Rainfall_Only,0,Minimum_Till,2.4,Low,Low,No,32.56,715.58,14190.55,13474.97,0.0,471.1
FARM_00380,FIELD_FARM_00380_2,California_Central_Valley,36.504789,-119.004329,1191.2,Sandy,6.24,1.12,13.6,32.2,140.2,18.0,371.4,50.5,28.5,Carrots,Carrots_Standard,2023-03-05,2023-07-12,Urea,155.7,Drip_Irrigation,1,No_Till,2.6,Medium,Low,Yes,25.86,1008.39,10993.41,9985.02,2663.4,550.2
FARM_00383,FIELD_FARM_00383_3,Southeast,30.524047,-102.403461,1009.4,Sandy,5.63,2.44,15.3,62.7,181.3,17.2,852.7,68.0,23.8,Carrots,Carrots_Standard,2023-05-13,2023-09-23,Phosphorus_High,94.3,Subsurface_Drip,7,Reduced_Till,3.6,Medium,Medium,Yes,22.69,1148.28,10187.12,9038.84,235.4,453.4
FARM_00384,FIELD_FARM_00384_5,Southeast,35.265831,-103.151221,1251.7,Sandy_Loam,6.47,2.56,21.6,44.6,83.0,20.7,1440.3,70.1,23.1,Carrots,Carrots_Standard,2023-05-08,2023-09-27,NPK_Balanced,156.7,Rainfall_Only,0,Strip_Till,2.7,Low,Medium,Yes,45.78,796.49,15623.5,14827.01,0.0,379.3
FARM_00387,FIELD_FARM_00387_4,Northeast,41.726322,-70.64295,1110.2,Sandy,6.91,1.97,19.9,49.9,223.2,9.6,1227.2,56.1,19.5,Carrots,Carrots_Standard,2023-03-06,2023-06-08,Potassium_High,89.1,Rainfall_Only,0,No_Till,3.2,Low,Medium,No,34.91,673.01,14787.8,14114.8,0.0,231.3
FARM_00396,FIELD_FARM_00396_1,Midwest,45.575938,-83.967955,837.6,Loam,6.77,3.59,41.2,42.4,119.9,8.9,1124.6,47.7,21.4,Carrots,Carrots_Standard,2023-03-21,2023-07-15,Organic_Compost,1833.3,Subsurface_Drip,5,Reduced_Till,3.4,High,High,Yes,20.88,1537.7,8210.56,6672.86,469.4,302.4
FARM_00398,FIELD_FARM_00398_5,California_Central_Valley,38.06361,-121.09768,1357.0,Sandy,6.33,1.96,11.5,10.8,164.5,16.4,382.5,49.6,21.5,Carrots,Carrots_Standard,2023-03-10,2023-07-26,Phosphorus_High,78.5,Micro_Sprinkler,9,Minimum_Till,3.3,High,Medium,Yes,15.34,1029.53,7151.53,6122.0,299.1,340.9
FARM_00402,FIELD_FARM_00402_2,Midwest,43.211914,-83.850399,885.4,Clayey_Loam,6.64,5.14,53.0,30.8,247.9,8.4,1093.7,70.4,16.3,Carrots,Carrots_Standard,2023-04-12,2023-07-31,No_Fertilizer,0.0,Rainfall_Only,0,Reduced_Till,3.3,Low,Low,No,40.26,586.65,17629.46,17042.81,0.0,187.9
FARM_00411,FIELD_FARM_00411_3,Midwest,39.165371,-84.444992,538.8,Sandy_Loam,6.5,3.4,37.5,40.1,63.6,8.7,873.6,76.6,20.7,Carrots,Carrots_Standard,2023-03-14,2023-07-26,Organic_Compost,1452.3,Subsurface_Drip,8,Conventional_Till,2.8,High,Medium,Yes,28.5,1279.84,14281.46,13001.62,176.9,346.3
FARM_00423,FIELD_FARM_00423_2,Southeast,25.453411,-75.693398,7.0,Sandy,6.91,1.13,17.2,15.6,110.6,19.6,1222.9,81.8,21.4,Carrots,Carrots_Standard,2023-03-11,2023-06-09,NPK_Balanced,116.7,Rainfall_Only,0,Reduced_Till,3.5,High,Low,Yes,18.39,793.1,6143.76,5350.66,0.0,408.0
FARM_00440,FIELD_FARM_00440_5,Great_Plains,39.892267,-101.023275,561.5,Sandy,6.08,1.27,5.5,42.0,56.3,12.3,553.4,77.8,23.7,Carrots,Carrots_Standard,2023-04-02,2023-08-03,Potassium_High,93.7,Rainfall_Only,0,Strip_Till,2.5,High,Medium,Yes,22.08,902.71,7137.98,6235.27,0.0,201.2
FARM_00448,FIELD_FARM_00448_4,Northeast,43.417688,-76.375558,1131.8,Sandy,5.8,2.08,26.5,43.3,62.5,9.7,944.0,54.2,24.6,Carrots,Carrots_Standard,2023-03-27,2023-08-14,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,3.0,Low,High,Yes,21.9,474.54,9229.54,8755.0,0.0,164.1
FARM_00463,FIELD_FARM_00463_4,California_Central_Valley,36.030087,-119.380675,65.1,Sandy,6.87,1.5,14.3,22.0,266.7,17.2,473.7,78.1,20.6,Carrots,Carrots_Standard,2023-05-01,2023-09-21,Phosphorus_High,110.7,Sprinkler,5,Deep_Till,2.8,High,Low,No,22.49,937.68,7608.88,6671.2,483.4,621.7
FARM_00469,FIELD_FARM_00469_3,Pacific_Northwest,44.831615,-120.627292,351.6,Sandy,6.92,2.15,24.9,14.4,213.1,12.6,1196.8,77.7,19.7,Carrots,Carrots_Standard,2023-04-17,2023-09-14,Nitrogen_High,126.1,Rainfall_Only,0,Minimum_Till,2.7,Medium,Low,Yes,32.0,833.7,15022.51,14188.81,0.0,380.8
FARM_00471,FIELD_FARM_00471_3,Pacific_Northwest,45.779638,-122.036231,646.1,Sandy,6.5,1.39,24.8,69.8,75.6,9.5,1820.1,50.4,26.9,Carrots,Carrots_Standard,2023-03-28,2023-08-14,Phosphorus_High,92.3,Rainfall_Only,0,Deep_Till,2.8,Medium,Low,No,28.07,788.41,13767.43,12979.02,0.0,404.5
FARM_00482,FIELD_FARM_00482_5,California_Central_Valley,38.864022,-121.001276,913.4,Sandy_Loam,6.09,2.54,26.1,27.8,68.1,18.2,415.3,84.9,28.5,Carrots,Carrots_Standard,2023-04-14,2023-08-07,Nitrogen_High,138.6,Sprinkler,3,Strip_Till,3.5,High,Low,Yes,25.28,939.47,9531.77,8592.31,980.5,440.1
