farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00063,FIELD_FARM_00063_4,Southeast,25.461116,-78.045378,692.2,Loam,6.74,3.16,29.3,25.9,272.3,17.7,1506.0,44.8,29.8,Wheat,Winter_Wheat,2023-09-13,2024-01-31,Organic_Compost,1485.5,Rainfall_Only,0,Reduced_Till,96.6,High,Medium,Yes,3.5,1441.47,989.72,-451.75,0.0,196.7
FARM_00084,FIELD_FARM_00084_1,Southwest,29.715691,-108.699809,767.5,Silt,6.89,2.36,31.7,34.2,88.6,18.2,458.3,68.7,20.1,Wheat,Durum_Wheat,2023-09-06,2023-12-09,Urea,203.7,Subsurface_Drip,12,No_Till,136.4,High,Low,Yes,3.3,1281.64,867.57,-414.08,208.8,515.0
FARM_00095,FIELD_FARM_00095_4,Southwest,25.499882,-112.672925,1143.5,Silt,6.63,2.55,18.0,70.0,193.8,18.5,353.0,56.5,17.7,Wheat,Winter_Wheat,2023-11-20,2024-04-14,Nitrogen_High,138.5,Drip_Irrigation,1,Conventional_Till,96.1,Medium,Medium,No,3.2,1220.4,973.13,-247.27,2233.7,577.4
FARM_00105,FIELD_FARM_00105_5,Southwest,31.707768,-109.466276,1059.3,Clay,7.45,2.68,26.5,60.3,265.7,19.1,520.0,64.9,20.9,Wheat,Durum_Wheat,2023-11-04,2024-03-16,Phosphorus_High,87.4,Drip_Irrigation,1,Strip_Till,137.8,Medium,Low,Yes,6.97,1532.33,1942.33,410.0,1781.9,311.4
FARM_00107,FIELD_FARM_00107_5,California_Central_Valley,37.160095,-118.078525,101.3,Clayey_Loam,7.27,2.54,26.3,78.5,188.9,16.6,353.8,49.2,22.8,Wheat,Durum_Wheat,2023-09-03,2023-12-17,Potassium_High,129.4,Sprinkler,4,Conventional_Till,122.4,High,Medium,Yes,2.01,1318.72,425.92,-892.8,834.3,493.2
FARM_00110,FIELD_FARM_00110_2,Midwest,41.144065,-97.500648,371.3,Loam,6.69,4.2,40.7,57.1,70.3,11.8,1103.1,76.2,27.3,Wheat,Durum_Wheat,2023-10-06,2024-01-04,Organic_Compost,1704.0,Subsurface_Drip,12,Reduced_Till,143.4,Low,Low,No,6.88,1651.23,1607.17,-44.06,150.4,364.8
FARM_00113,FIELD_FARM_00113_4,Midwest,42.447814,-92.915756,621.8,Sandy_Loam,6.21,2.42,22.6,60.5,146.2,10.0,857.8,73.3,27.9,Wheat,Spring_Wheat,2023-10-01,2024-01-28,NPK_Balanced,92.5,Rainfall_Only,0,Minimum_Till,104.0,High,Low,Yes,3.24,1017.58,894.76,-122.82,0.0,359.3
FARM_00118,FIELD_FARM_00118_2,Southeast,29.979655,-83.903892,579.3,Loam,6.28,3.8,42.6,70.8,231.1,19.5,1246.3,66.3,17.0,Wheat,Spring_Wheat,2023-10-06,2024-02-29,No_Fertilizer,0.0,Rainfall_Only,0,No_Till,141.1,Medium,Low,Yes,4.77,931.66,1309.45,377.79,0.0,90.6
FARM_00120,FIELD_FARM_00120_5,Southwest,35.837125,-96.059296,1202.0,Clayey_Loam,7.12,5.49,43.8,12.8,152.8,18.8,209.0,56.2,26.8,Wheat,Spring_Wheat,2023-10-06,2024-02-03,No_Fertilizer,0.0,Drip_Irrigation,2,Reduced_Till,125.9,Low,Low,No,4.08,1196.37,1026.67,-169.71,988.5,243.8
FARM_00122,FIELD_FARM_00122_4,Midwest,45.48639,-97.393083,234.3,Silt,6.86,2.51,15.9,50.6,163.2,11.8,636.4,70.8,15.4,Wheat,Durum_Wheat,2023-10-06,2024-01-06,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,141.8,High,Medium,No,2.66,752.99,779.33,26.33,0.0,125.7
FARM_00127,FIELD_FARM_00127_3,Great_Plains,46.965848,-101.685768,1281.4,Loam,6.27,4.48,36.5,74.9,292.5,12.3,371.5,56.9,27.0,Wheat,Durum_Wheat,2023-11-05,2024-03-25,NPK_Balanced,143.5,Drip_Irrigation,2,Reduced_Till,106.6,Medium,Medium,No,4.53,1240.02,1246.14,6.11,768.7,480.1
FARM_00133,FIELD_FARM_00133_3,Southeast,26.270239,-78.936399,784.7,Loam,6.62,3.68,43.3,15.8,113.5,19.7,879.0,43.4,20.4,Wheat,Winter_Wheat,2023-11-16,2024-02-15,Urea,228.7,Rainfall_Only,0,No_Till,97.6,Medium,Medium,Yes,4.68,1082.49,1486.32,403.84,0.0,507.4
FARM_00138,FIELD_FARM_00138_4,Midwest,41.108862,-83.4274,1230.6,Loam,7.42,3.2,36.3,28.6,297.6,8.1,962.1,69.7,25.3,Wheat,Durum_Wheat,2023-11-15,2024-02-17,Nitrogen_High,132.6,Rainfall_Only,0,Conventional_Till,122.2,Medium,Low,Yes,5.27,1355.02,1108.73,-246.29,0.0,526.5
FARM_00146,FIELD_FARM_00146_5,Northeast,42.814191,-69.794851,1169.7,Loam,6.0,4.14,35.2,27.8,53.2,9.2,1210.7,83.1,23.5,Wheat,Winter_Wheat,2023-10-13,2024-01-15,Urea,186.6,Subsurface_Drip,11,Minimum_Till,107.5,Medium,Low,Yes,6.16,1387.78,1300.15,-87.63,131.8,682.4
FARM_00151,FIELD_FARM_00151_2,Southeast,31.359644,-84.969852,889.2,Clay,6.59,3.54,26.2,20.6,158.2,18.6,864.5,82.3,26.3,Wheat,Winter_Wheat,2023-11-02,2024-03-14,NPK_Balanced,162.4,Rainfall_Only,0,Minimum_Till,113.3,Low,Low,No,5.62,1165.66,1353.25,187.59,0.0,383.1
FARM_00154,FIELD_FARM_00154_1,Pacific_Northwest,45.38306,-119.258238,1258.7,Silt,6.96,2.02,11.7,48.7,180.1,13.0,823.9,51.6,16.7,Wheat,Durum_Wheat,2023-10-24,2024-03-10,No_Fertilizer,0.0,Rainfall_Only,0,No_Till,98.2,High,High,Yes,1.63,733.94,350.8,-383.14,0.0,100.7
FARM_00158,FIELD_FARM_00158_1,Northeast,42.483823,-69.077023,845.8,Sandy_Loam,6.26,2.99,27.2,23.7,178.3,6.8,964.3,54.3,28.7,Wheat,Winter_Wheat,2023-09-06,2023-12-15,Phosphorus_High,87.1,Rainfall_Only,0,Conventional_Till,131.3,Low,Medium,No,4.31,1050.35,910.27,-140.09,0.0,420.1
FARM_00165,FIELD_FARM_00165_5,California_Central_Valley,35.35458,-120.600816,1293.7,Loam,6.94,4.59,34.4,78.4,195.7,19.0,469.0,50.0,15.8,Wheat,Spring_Wheat,2023-10-22,2024-01-26,Nitrogen_High,184.2,Drip_Irrigation,1,Conventional_Till,120.3,Medium,Low,Yes,6.47,1566.6,1721.64,155.04,2059.7,607.5
FARM_00174,FIELD_FARM_00174_5,Southeast,34.952622,-100.099554,1375.8,Loam,6.85,4.29,45.5,33.9,158.4,20.1,1090.6,75.7,29.1,Wheat,Spring_Wheat,2023-10-01,2024-02-16,Urea,142.4,Rainfall_Only,0,Deep_Till,99.0,Low,Medium,Yes,6.28,1240.29,1426.9,186.61,0.0,549.3
FARM_00184,FIELD_FARM_00184_4,Pacific_Northwest,43.69781,-120.624598,1386.5,Silt,6.68,3.19,23.8,34.8,150.0,9.2,1624.9,79.8,17.3,Wheat,Spring_Wheat,2023-09-27,2024-01-03,Urea,210.2,Subsurface_Drip,5,Strip_Till,108.3,Medium,Medium,Yes,4.64,1425.73,1219.72,-206.02,488.4,619.5
FARM_00189,FIELD_FARM_00189_1,Pacific_Northwest,42.389948,-123.061643,86.6,Silt,7.17,2.57,26.4,58.6,178.8,13.0,1683.8,56.7,26.6,Wheat,Durum_Wheat,2023-09-15,2024-01-10,Nitrogen_High,148.6,Subsurface_Drip,10,Strip_Till,134.1,Medium,Low,No,4.33,1338.75,994.02,-344.73,154.1,454.6
FARM_00190,FIELD_FARM_00190_2,California_Central_Valley,37.555469,-120.217929,1450.5,Loam,7.06,3.96,44.2,27.1,162.5,18.8,381.0,57.5,17.0,Wheat,Durum_Wheat,2023-10-08,2024-02-25,Nitrogen_High,191.2,Micro_Sprinkler,8,No_Till,107.9,High,Low,No,3.38,1081.1,789.16,-291.94,236.3,446.1
FARM_00199,FIELD_FARM_00199_2,Pacific_Northwest,42.186259,-113.971572,938.5,Silt,7.34,3.72,42.6,58.3,120.9,11.8,1042.2,74.2,24.3,Wheat,Spring_Wheat,2023-09-03,2023-12-07,Phosphorus_High,104.7,Rainfall_Only,0,Minimum_Till,125.7,Medium,Medium,No,4.43,1070.54,1358.28,287.74,0.0,274.3
FARM_00206,FIELD_FARM_00206_3,Pacific_Northwest,46.387394,-124.567982,965.6,Clayey_Loam,6.31,2.9,32.9,32.4,176.5,9.7,2415.5,78.3,28.0,Wheat,Durum_Wheat,2023-11-27,2024-04-04,No_Fertilizer,0.0,Rainfall_Only,0,Reduced_Till,116.9,Medium,Low,No,3.46,735.89,1071.88,335.99,0.0,158.8
FARM_00209,FIELD_FARM_00209_2,Great_Plains,41.714751,-90.380182,7.3,Clayey_Loam,7.16,2.46,21.3,27.4,297.0,11.6,666.3,70.8,18.2,Wheat,Spring_Wheat,2023-09-11,2023-12-25,No_Fertilizer,0.0,Rainfall_Only,0,Conventional_Till,142.3,Low,Low,Yes,5.36,1028.91,1179.09,150.18,0.0,279.0
FARM_00211,FIELD_FARM_00211_4,Great_Plains,40.595212,-90.239958,804.7,Loam,6.21,2.04,22.7,75.3,216.5,13.3,306.6,64.4,21.9,Wheat,Winter_Wheat,2023-10-25,2024-02-23,Urea,165.2,Sprinkler,5,No_Till,111.5,Medium,Low,No,3.62,1007.72,1160.03,152.31,636.9,472.6
FARM_00215,FIELD_FARM_00215_5,Northeast,43.424955,-75.994741,1084.2,Clayey_Loam,6.27,4.65,33.2,69.7,99.5,11.2,911.5,72.5,19.8,Wheat,Winter_Wheat,2023-10-16,2024-02-06,Phosphorus_High,126.6,Rainfall_Only,0,Minimum_Till,142.9,Low,High,Yes,3.84,1284.08,1244.38,-39.7,0.0,271.8
FARM_00218,FIELD_FARM_00218_2,Southeast,35.626713,-105.689677,1323.6,Silt,6.52,2.8,29.2,24.7,79.1,20.8,817.6,76.1,26.8,Wheat,Spring_Wheat,2023-10-02,2024-02-08,Potassium_High,151.5,Rainfall_Only,0,Deep_Till,129.2,Low,Low,No,4.86,996.29,1399.38,403.09,0.0,384.4
FARM_00224,FIELD_FARM_00224_4,Northeast,45.640347,-68.446519,1302.3,Clayey_Loam,7.27,4.17,42.5,10.5,179.6,6.2,1041.5,81.4,29.5,Wheat,Winter_Wheat,2023-09-24,2024-02-04,Phosphorus_High,84.4,Subsurface_Drip,6,Strip_Till,118.6,Medium,Low,Yes,6.0,1401.83,1453.39,51.56,412.0,431.0
FARM_00225,FIELD_FARM_00225_3,Northeast,43.680392,-69.946576,872.2,Clayey_Loam,7.26,5.14,48.1,47.1,57.0,7.5,975.8,68.3,23.4,Wheat,Durum_Wheat,2023-10-08,2024-01-22,Organic_Compost,2272.7,Subsurface_Drip,5,Minimum_Till,126.4,High,Low,Yes,4.34,1982.82,1239.43,-743.4,482.0,255.6
FARM_00228,FIELD_FARM_00228_4,Southwest,29.167462,-116.777916,1029.1,Clay,7.42,4.2,42.7,69.6,139.2,19.6,578.6,72.7,18.3,Wheat,Spring_Wheat,2023-10-15,2024-02-15,Urea,230.5,Subsurface_Drip,12,No_Till,125.9,Medium,Low,No,5.95,1324.91,1196.98,-127.93,133.4,538.1
FARM_00256,FIELD_FARM_00256_4,Great_Plains,47.67815,-102.32336,797.9,Loam,7.24,2.17,21.9,47.5,92.3,11.3,520.1,77.5,28.9,Wheat,Spring_Wheat,2023-11-26,2024-04-11,Potassium_High,150.6,Sprinkler,5,No_Till,133.7,Low,Medium,Yes,5.56,1131.84,1379.36,247.52,624.3,301.4
FARM_00258,FIELD_FARM_00258_4,Midwest,40.290364,-93.672406,412.1,Clay,7.0,2.75,22.1,60.0,170.0,9.6,690.9,59.9,26.6,Wheat,Durum_Wheat,2023-10-16,2024-02-12,NPK_Balanced,100.4,Sprinkler,3,Deep_Till,111.4,Low,Medium,Yes,5.35,1205.25,1213.87,8.62,1200.0,586.7
FARM_00279,FIELD_FARM_00279_1,Southwest,29.895551,-114.938823,1172.5,Clayey_Loam,6.62,2.35,20.0,30.5,252.8,18.5,522.3,70.1,26.0,Wheat,Winter_Wheat,2023-09-26,2024-01-16,No_Fertilizer,0.0,Drip_Irrigation,2,No_Till,126.9,Medium,Medium,Yes,3.23,1138.28,991.82,-146.46,1279.0,199.6
FARM_00280,FIELD_FARM_00280_3,Midwest,39.949536,-86.523599,486.2,Silt,6.74,2.66,18.7,45.7,196.3,9.4,885.2,56.4,24.6,Wheat,Winter_Wheat,2023-09-12,2024-01-25,Nitrogen_High,176.1,Rainfall_Only,0,Strip_Till,127.8,Low,Low,Yes,4.74,1333.02,1489.47,156.45,0.0,495.3
FARM_00304,FIELD_FARM_00304_1,Midwest,40.548158,-95.128565,494.0,Clayey_Loam,7.29,2.55,20.1,76.5,289.6,8.4,609.0,47.2,29.9,Wheat,Winter_Wheat,2023-10-25,2024-03-22,Potassium_High,102.7,Subsurface_Drip,10,Conventional_Till,116.7,Medium,Low,Yes,4.77,1421.75,1431.31,9.56,190.9,458.7
FARM_00307,FIELD_FARM_00307_5,Northeast,40.442124,-67.210846,623.5,Clay,7.39,5.4,44.7,26.6,115.7,9.0,1146.4,62.6,16.0,Wheat,Spring_Wheat,2023-09-03,2024-01-12,NPK_Balanced,157.0,Rainfall_Only,0,Conventional_Till,99.1,Low,Low,No,7.52,1106.62,2161.73,1055.11,0.0,545.3
FARM_00315,FIELD_FARM_00315_4,Northeast,44.160322,-71.689452,246.3,Sandy_Loam,7.17,2.29,17.8,22.0,216.9,9.7,1086.1,44.0,28.4,Wheat,Spring_Wheat,2023-09-03,2024-01-16,NPK_Balanced,163.5,Rainfall_Only,0,Strip_Till,110.6,High,Medium,No,2.49,1042.03,583.47,-458.56,0.0,429.3
FARM_00329,FIELD_FARM_00329_5,Northeast,42.490921,-76.501733,924.3,Sandy,6.98,1.42,7.9,78.4,260.9,7.1,1242.8,55.3,20.7,Wheat,Durum_Wheat,2023-09-05,2024-01-01,Potassium_High,129.6,Subsurface_Drip,6,No_Till,142.8,Medium,Low,No,4.11,1198.31,1019.15,-179.16,277.9,302.1
FARM_00330,FIELD_FARM_00330_3,Midwest,42.246613,-94.490347,609.9,Loam,6.52,4.63,36.1,15.5,247.0,11.3,697.6,78.4,25.3,Wheat,Durum_Wheat,2023-09-24,2024-01-15,Potassium_High,104.5,Drip_Irrigation,1,Minimum_Till,120.2,High,Low,Yes,4.14,1394.92,869.06,-525.85,2450.3,329.1
FARM_00336,FIELD_FARM_00336_3,California_Central_Valley,39.16119,-120.861559,545.1,Clayey_Loam,7.16,2.51,34.9,76.4,69.6,18.8,277.1,78.0,21.3,Wheat,Durum_Wheat,2023-11-16,2024-02-16,Nitrogen_High,111.2,Sprinkler,5,No_Till,106.1,Low,Low,No,3.25,942.41,662.63,-279.78,618.8,614.5
FARM_00346,FIELD_FARM_00346_1,Southwest,30.150287,-115.550793,384.7,Clayey_Loam,7.28,3.96,28.9,68.0,113.0,22.7,582.8,71.4,23.9,Wheat,Spring_Wheat,2023-11-10,2024-02-28,NPK_Balanced,143.9,Sprinkler,5,Strip_Till,105.5,High,High,Yes,2.84,1108.27,657.28,-451.0,712.7,520.7
FARM_00353,FIELD_FARM_00353_3,California_Central_Valley,38.713304,-121.280415,1371.7,Loam,6.71,4.6,32.4,55.1,240.7,18.3,460.1,72.8,28.9,Wheat,Spring_Wheat,2023-10-24,2024-02-28,Potassium_High,114.9,Subsurface_Drip,12,Reduced_Till,142.4,High,Medium,Yes,3.1,1338.84,844.91,-493.93,134.2,331.5
FARM_00356,FIELD_FARM_00356_2,Great_Plains,43.652612,-103.116674,161.8,Silt,6.76,3.22,40.3,77.6,154.1,11.1,451.3,52.1,23.0,Wheat,Spring_Wheat,2023-10-22,2024-02-08,Organic_Compost,1667.1,Subsurface_Drip,13,No_Till,108.5,Medium,Medium,Yes,5.51,1462.94,1532.87,69.94,128.4,256.2
FARM_00361,FIELD_FARM_00361_4,Southwest,31.151091,-114.751375,1290.8,Loam,6.68,4.91,35.9,34.3,154.8,18.1,346.0,52.3,22.6,Wheat,Durum_Wheat,2023-10-05,2024-01-29,Urea,258.1,Drip_Irrigation,2,No_Till,97.0,Low,High,Yes,4.16,1306.94,1296.69,-10.26,851.1,469.2
FARM_00363,FIELD_FARM_00363_1,Pacific_Northwest,43.148215,-110.667234,1001.7,Loam,6.99,4.65,43.7,34.8,255.2,12.1,1542.8,46.9,18.8,Wheat,Durum_Wheat,2023-10-02,2024-02-29,No_Fertilizer,0.0,Rainfall_Only,0,Minimum_Till,139.6,Low,High,Yes,5.04,1123.75,1042.16,-81.59,0.0,162.6
FARM_00367,FIELD_FARM_00367_1,Midwest,48.692491,-89.391579,599.1,Clay,7.46,3.04,24.7,51.3,202.5,8.6,1076.2,75.3,18.6,Wheat,Spring_Wheat,2023-11-06,2024-03-09,NPK_Balanced,112.4,Rainfall_Only,0,Strip_Till,119.0,Medium,Low,Yes,5.11,1247.41,1262.38,14.96,0.0,349.1
FARM_00373,FIELD_FARM_00373_4,Northeast,46.835379,-67.374264,191.1,Silt,6.49,2.95,36.5,10.7,219.5,8.9,796.6,54.4,18.4,Wheat,Durum_Wheat,2023-11-05,2024-03-08,Urea,216.8,Sprinkler,3,Strip_Till,119.8,Medium,Medium,No,3.73,1210.07,835.48,-374.59,866.3,638.7
FARM_00391,FIELD_FARM_00391_3,Southwest,30.64282,-101.147463,157.9,Clay,7.43,5.28,38.0,33.3,167.6,19.9,480.1,77.2,26.0,Wheat,Spring_Wheat,2023-11-25,2024-03-24,NPK_Balanced,148.3,Rainfall_Only,0,Minimum_Till,101.0,Medium,Medium,Yes,5.21,1040.07,1060.95,20.88,0.0,389.4
FARM_00400,FIELD_FARM_00400_5,Midwest,40.154276,-93.489662,1263.7,Clayey_Loam,7.12,3.5,23.1,29.2,199.4,11.2,680.0,45.0,28.8,Wheat,Spring_Wheat,2023-10-04,2024-02-17,Phosphorus_High,81.5,Subsurface_Drip,7,Conventional_Till,132.1,Medium,Low,No,5.12,1399.13,1620.2,221.07,236.6,548.5
FARM_00407,FIELD_FARM_00407_2,California_Central_Valley,37.970523,-119.167411,1249.1,Silt,6.36,2.18,21.7,31.1,203.2,16.1,192.6,78.9,23.5,Wheat,Durum_Wheat,2023-10-16,2024-03-08,Nitrogen_High,152.2,Drip_Irrigation,1,Strip_Till,106.7,High,Low,No,3.12,1105.49,964.09,-141.41,2014.4,572.9
FARM_00430,FIELD_FARM_00430_3,Midwest,43.337844,-89.761494,350.1,Clay,6.08,5.88,59.1,73.9,261.8,9.9,1154.4,83.6,22.5,Wheat,Winter_Wheat,2023-11-23,2024-04-05,Organic_Compost,2520.6,Subsurface_Drip,7,No_Till,138.9,Low,Medium,No,7.17,1968.41,2002.38,33.96,270.4,239.1
FARM_00434,FIELD_FARM_00434_5,Great_Plains,47.745755,-100.164132,757.7,Clay,6.63,4.84,34.1,67.4,269.9,13.4,487.5,60.8,15.2,Wheat,Winter_Wheat,2023-09-08,2024-01-06,Phosphorus_High,123.1,Drip_Irrigation,1,Conventional_Till,96.4,Low,Medium,No,5.52,1349.26,1238.63,-110.63,2242.4,573.2
FARM_00438,FIELD_FARM_00438_3,Midwest,46.809744,-95.199988,1466.8,Clayey_Loam,7.22,4.4,35.5,49.9,160.6,10.2,910.6,78.6,24.8,Wheat,Spring_Wheat,2023-09-15,2024-01-18,Organic_Compost,2545.9,Subsurface_Drip,12,Conventional_Till,119.2,High,Low,Yes,3.61,1919.19,999.32,-919.87,129.5,402.0
FARM_00449,FIELD_FARM_00449_5,Southeast,34.942463,-88.339057,459.1,Loam,6.59,3.68,38.1,77.5,282.7,18.4,1387.3,82.8,16.3,Wheat,Durum_Wheat,2023-10-17,2024-01-31,Urea,205.4,Rainfall_Only,0,No_Till,120.8,Low,Low,Yes,5.11,1304.18,1533.62,229.43,0.0,490.8
FARM_00452,FIELD_FARM_00452_4,California_Central_Valley,36.488935,-121.778037,3.8,Silt,6.49,4.46,38.2,24.0,153.5,17.8,224.7,53.1,27.8,Wheat,Spring_Wheat,2023-10-04,2024-02-28,Phosphorus_High,91.1,Sprinkler,4,Conventional_Till,104.3,Medium,Low,No,3.37,1203.98,1079.65,-124.33,767.9,524.8
FARM_00454,FIELD_FARM_00454_2,Northeast,46.173913,-74.803562,113.0,Silt,7.04,3.38,40.2,53.7,125.7,7.8,1000.9,79.0,26.9,Wheat,Spring_Wheat,2023-09-02,2023-12-24,Nitrogen_High,117.7,Rainfall_Only,0,Conventional_Till,100.8,Medium,Low,No,5.96,970.8,1508.59,537.79,0.0,631.8
FARM_00466,FIELD_FARM_00466_5,California_Central_Valley,39.124692,-119.981692,1374.7,Silt,6.55,3.63,42.1,16.0,104.2,18.5,371.0,43.5,22.3,Wheat,Winter_Wheat,2023-11-17,2024-03-01,Potassium_High,114.7,Sprinkler,4,Conventional_Till,143.1,High,Low,Yes,2.97,1296.16,709.74,-586.42,952.9,489.4
FARM_00470,FIELD_FARM_00470_5,Midwest,44.000923,-101.520789,296.5,Clay,7.33,4.48,44.5,33.7,192.9,9.8,995.5,42.3,22.4,Wheat,Durum_Wheat,2023-11-19,2024-03-27,Phosphorus_High,72.3,Subsurface_Drip,12,Deep_Till,104.8,Medium,High,Yes,3.77,1233.21,1135.52,-97.69,210.8,610.0
FARM_00472,FIELD_FARM_00472_4,California_Central_Valley,37.779355,-118.571611,348.9,Clay,7.35,5.89,54.8,63.5,71.0,16.5,406.6,59.4,21.7,Wheat,Winter_Wheat,2023-11-21,2024-02-20,NPK_Balanced,96.0,Rainfall_Only,0,Conventional_Till,111.9,Low,High,Yes,4.06,1144.58,834.43,-310.15,0.0,401.5
FARM_00475,FIELD_FARM_00475_3,Midwest,41.803942,-80.586963,273.8,Loam,7.1,2.97,25.7,24.6,161.4,8.2,780.2,63.7,22.0,Wheat,Winter_Wheat,2023-09-21,2024-01-13,No_Fertilizer,0.0,Sprinkler,4,No_Till,123.5,High,Medium,Yes,3.3,1134.2,1068.04,-66.16,802.2,236.1
FARM_00479,FIELD_FARM_00479_4,Northeast,41.999114,-70.850129,983.3,Silt,6.7,3.2,40.0,57.1,88.4,6.8,822.6,74.5,19.4,Wheat,Spring_Wheat,2023-11-23,2024-03-29,Nitrogen_High,126.2,Rainfall_Only,0,Reduced_Till,116.3,High,High,Yes,3.14,1061.66,649.46,-412.2,0.0,558.5
FARM_00487,FIELD_FARM_00487_1,Midwest,40.272041,-94.497414,407.2,Loam,6.79,2.82,35.7,42.5,156.0,11.4,787.2,76.8,16.8,Wheat,Winter_Wheat,2023-09-04,2023-12-31,Phosphorus_High,126.6,Subsurface_Drip,12,Minimum_Till,106.2,Medium,Low,Yes,5.73,1376.22,1515.01,138.78,169.1,416.8
