farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2
FARM_00069,FIELD_FARM_00069_3,Southwest,34.427819,-121.331578,614.9,Sandy_Loam,6.85,2.98,37.8,24.2,191.4,23.9,266.1,71.5,23.8,Tomatoes,Determinate,2023-03-19,2023-08-08,NPK_Balanced,95.4,Drip_Irrigation,2,Reduced_Till,0.6,High,High,Yes,30.45,1005.29,21116.69,20111.4,785.8,551.0
FARM_00071,FIELD_FARM_00071_3,Southwest,28.782274,-101.07241,129.6,Sandy,6.6,1.6,10.3,71.7,148.4,23.0,515.1,68.1,22.4,Potatoes,Red,2023-03-24,2023-08-09,Potassium_High,117.4,Subsurface_Drip,13,Conventional_Till,2972.0,Low,Low,No,38.3,8244.07,13120.5,4876.43,154.8,524.6
FARM_00075,FIELD_FARM_00075_5,Southwest,33.632243,-97.402,119.1,Clayey_Loam,7.27,3.31,27.4,74.3,77.7,22.6,595.2,80.6,24.8,Corn,Dent_Corn,2023-05-12,2023-09-06,NPK_Balanced,132.0,Sprinkler,6,Minimum_Till,22.4,High,Low,Yes,7.26,1009.55,1704.54,695.0,572.6,545.2
FARM_00082,FIELD_FARM_00082_2,Southwest,33.239079,-121.450883,575.8,Silt,6.79,2.3,21.8,62.6,67.8,18.5,341.9,82.4,25.0,Corn,Sweet_Corn,2023-03-10,2023-06-21,NPK_Balanced,140.6,Micro_Sprinkler,13,Reduced_Till,29.1,Low,Low,No,10.13,994.63,2460.76,1466.13,244.0,592.2
FARM_00084,FIELD_FARM_00084_1,Southwest,29.715691,-108.699809,767.5,Silt,6.89,2.36,31.7,34.2,88.6,18.2,458.3,68.7,20.1,Wheat,Durum_Wheat,2023-09-06,2023-12-09,Urea,203.7,Subsurface_Drip,12,No_Till,136.4,High,Low,Yes,3.3,1281.64,867.57,-414.08,208.8,515.0
FARM_00095,FIELD_FARM_00095_4,Southwest,25.499882,-112.672925,1143.5,Silt,6.63,2.55,18.0,70.0,193.8,18.5,353.0,56.5,17.7,Wheat,Winter_Wheat,2023-11-20,2024-04-14,Nitrogen_High,138.5,Drip_Irrigation,1,Conventional_Till,96.1,Medium,Medium,No,3.2,1220.4,973.13,-247.27,2233.7,577.4
FARM_00105,FIELD_FARM_00105_5,Southwest,31.707768,-109.466276,1059.3,Clay,7.45,2.68,26.5,60.3,265.7,19.1,520.0,64.9,20.9,Wheat,Durum_Wheat,2023-11-04,2024-03-16,Phosphorus_High,87.4,Drip_Irrigation,1,Strip_Till,137.8,Medium,Low,Yes,6.97,1532.33,1942.33,410.0,1781.9,311.4
FARM_00120,FIELD_FARM_00120_5,Southwest,35.837125,-96.059296,1202.0,Clayey_Loam,7.12,5.49,43.8,12.8,152.8,18.8,209.0,56.2,26.8,Wheat,Spring_Wheat,2023-10-06,2024-02-03,No_Fertilizer,0.0,Drip_Irrigation,2,Reduced_Till,125.9,Low,Low,No,4.08,1196.37,1026.67,-169.71,988.5,243.8
FARM_00121,FIELD_FARM_00121_1,Southwest,36.88815,-101.541365,663.4,Sandy,5.71,1.66,19.7,70.8,144.8,20.2,447.4,68.5,22.0,Cotton,Cotton_Standard,2023-04-17,2023-08-26,NPK_Balanced,146.8,Sprinkler,5,Strip_Till,20.7,High,High,Yes,1.11,1143.4,1860.06,716.66,461.6,528.9
FARM_00141,FIELD_FARM_00141_5,Southwest,31.568978,-102.248933,519.8,Sandy,6.11,1.86,11.0,12.4,148.0,22.2,277.4,68.9,18.9,Tomatoes,Cherry,2023-05-06,2023-08-09,Phosphorus_High,122.5,Micro_Sprinkler,8,Reduced_Till,0.6,Medium,High,Yes,24.1,1041.85,21895.52,20853.67,264.1,353.8
FARM_00152,FIELD_FARM_00152_5,Southwest,25.483426,-112.431892,774.4,Sandy_Loam,7.11,2.84,27.4,66.7,287.6,18.1,593.0,43.9,27.2,Potatoes,Fingerling,2023-03-02,2023-07-21,Potassium_High,85.7,Sprinkler,4,Deep_Till,2116.5,Medium,High,Yes,27.65,6174.5,10037.71,3863.21,941.7,538.3
FARM_00176,FIELD_FARM_00176_3,Southwest,30.019493,-115.408203,1405.1,Sandy_Loam,5.9,3.29,23.7,32.9,253.9,21.6,357.5,61.3,27.8,Tomatoes,Cherry,2023-05-27,2023-08-29,Phosphorus_High,80.9,Micro_Sprinkler,9,Deep_Till,0.5,Medium,Medium,No,39.06,866.1,25646.74,24780.64,243.2,563.1
FARM_00178,FIELD_FARM_00178_5,Southwest,30.87743,-108.611645,501.7,Clayey_Loam,6.95,4.88,39.2,64.2,146.4,21.0,542.4,73.7,27.1,Beans,Beans_Standard,2023-05-07,2023-08-13,Phosphorus_High,89.7,Sprinkler,4,Strip_Till,54.7,High,Low,No,1.73,816.26,576.56,-239.7,581.1,371.9
FARM_00182,FIELD_FARM_00182_2,Southwest,27.709475,-105.884719,60.5,Clayey_Loam,6.59,3.03,28.1,69.3,101.5,23.7,336.7,84.4,27.6,Onions,Onions_Standard,2023-03-05,2023-07-20,Organic_Compost,1444.9,Sprinkler,3,No_Till,4.0,High,Low,No,17.71,1224.1,7288.04,6063.94,1328.0,289.1
FARM_00197,FIELD_FARM_00197_2,Southwest,34.411256,-95.646714,412.8,Silt,7.04,2.17,31.8,35.2,169.5,20.1,473.0,69.8,25.7,Tomatoes,Determinate,2023-03-16,2023-07-20,NPK_Balanced,101.9,Subsurface_Drip,12,Reduced_Till,0.5,High,Low,No,50.58,904.13,43956.3,43052.16,127.8,605.2
FARM_00202,FIELD_FARM_00202_1,Southwest,34.857655,-114.023999,983.7,Sandy_Loam,6.12,1.94,11.6,11.2,75.7,19.0,372.4,63.0,17.1,Lettuce,Lettuce_Standard,2023-03-20,2023-08-04,Urea,220.9,Drip_Irrigation,1,Deep_Till,2.4,Low,Low,No,16.82,1016.05,24792.57,23776.52,2499.6,714.9
FARM_00226,FIELD_FARM_00226_4,Southwest,36.522617,-104.529589,784.1,Sandy_Loam,6.38,2.1,26.8,24.6,101.3,19.1,250.2,54.0,28.3,Potatoes,Fingerling,2023-04-12,2023-08-22,Potassium_High,93.9,Sprinkler,6,Minimum_Till,2336.3,Medium,Low,No,34.51,6540.24,11341.91,4801.67,594.8,435.3
FARM_00228,FIELD_FARM_00228_4,Southwest,29.167462,-116.777916,1029.1,Clay,7.42,4.2,42.7,69.6,139.2,19.6,578.6,72.7,18.3,Wheat,Spring_Wheat,2023-10-15,2024-02-15,Urea,230.5,Subsurface_Drip,12,No_Till,125.9,Medium,Low,No,5.95,1324.91,1196.98,-127.93,133.4,538.1
FARM_00230,FIELD_FARM_00230_1,Southwest,25.365494,-122.182827,1282.0,Sandy_Loam,6.98,2.95,38.2,20.9,106.4,19.3,517.0,48.4,16.0,Potatoes,Russet,2023-03-07,2023-07-12,Potassium_High,109.9,Rainfall_Only,0,Strip_Till,2858.4,Low,Low,No,43.96,7913.39,16275.5,8362.11,0.0,230.0
FARM_00234,FIELD_FARM_00234_1,Southwest,36.672265,-116.138915,106.7,Silt,7.09,3.75,33.2,19.7,216.4,21.1,455.7,55.2,28.6,Onions,Onions_Standard,2023-03-06,2023-06-18,Organic_Compost,2353.0,Drip_Irrigation,1,Conventional_Till,4.0,Low,Low,No,55.38,1422.73,24154.1,22731.37,2013.0,334.1
FARM_00240,FIELD_FARM_00240_2,Southwest,29.781745,-115.175697,701.1,Clay,6.38,5.99,46.7,20.4,74.7,21.5,451.1,56.4,23.0,Onions,Onions_Standard,2023-03-08,2023-06-26,Nitrogen_High,155.8,Subsurface_Drip,10,No_Till,3.5,Low,Low,No,46.16,804.99,14827.43,14022.44,246.9,560.5
FARM_00244,FIELD_FARM_00244_4,Southwest,32.546478,-101.351715,1147.9,Sandy_Loam,6.12,3.1,36.9,43.8,154.0,23.9,280.2,49.7,19.4,Onions,Onions_Standard,2023-03-15,2023-07-12,NPK_Balanced,163.9,Micro_Sprinkler,9,Strip_Till,3.3,High,High,Yes,18.52,991.65,7525.64,6533.99,331.3,509.6
FARM_00251,FIELD_FARM_00251_5,Southwest,27.416789,-95.270251,920.1,Silt,6.7,3.22,34.0,47.0,292.4,22.3,284.8,44.7,25.3,Cotton,Cotton_Standard,2023-05-09,2023-09-14,NPK_Balanced,145.0,Drip_Irrigation,1,Strip_Till,20.6,Medium,Low,No,2.36,844.69,4193.72,3349.03,1557.9,456.1
FARM_00269,FIELD_FARM_00269_4,Southwest,32.662525,-123.431498,1389.4,Loam,6.66,4.58,43.0,21.0,222.7,21.1,460.2,80.0,21.6,Tomatoes,Determinate,2023-03-17,2023-08-09,Phosphorus_High,89.5,Subsurface_Drip,7,Strip_Till,0.6,Low,Low,No,65.69,742.96,53864.4,53121.44,251.9,360.9
FARM_00272,FIELD_FARM_00272_2,Southwest,28.175794,-102.950759,150.0,Sandy_Loam,6.7,2.21,13.7,12.2,188.5,22.6,415.0,77.8,15.5,Tomatoes,Cherry,2023-05-05,2023-08-25,NPK_Balanced,108.4,Sprinkler,3,Conventional_Till,0.6,Medium,Low,Yes,41.39,1005.67,41857.31,40851.64,769.5,600.5
FARM_00279,FIELD_FARM_00279_1,Southwest,29.895551,-114.938823,1172.5,Clayey_Loam,6.62,2.35,20.0,30.5,252.8,18.5,522.3,70.1,26.0,Wheat,Winter_Wheat,2023-09-26,2024-01-16,No_Fertilizer,0.0,Drip_Irrigation,2,No_Till,126.9,Medium,Medium,Yes,3.23,1138.28,991.82,-146.46,1279.0,199.6
FARM_00283,FIELD_FARM_00283_5,Southwest,33.124885,-101.060551,709.8,Sandy_Loam,6.44,3.29,31.3,68.9,250.3,20.5,292.0,58.3,27.4,Cotton,Cotton_Standard,2023-05-12,2023-08-27,Organic_Compost,1853.8,Micro_Sprinkler,13,Minimum_Till,22.4,Medium,Low,Yes,2.61,1580.52,5053.2,3472.67,162.3,244.9
FARM_00286,FIELD_FARM_00286_5,Southwest,34.794734,-94.363874,583.3,Loam,7.2,3.81,29.5,44.6,235.6,22.6,399.8,53.7,29.6,Cotton,Cotton_Standard,2023-05-02,2023-09-07,Urea,177.5,Sprinkler,4,Strip_Till,22.6,Medium,Low,No,1.61,978.3,2280.44,1302.14,551.4,510.5
FARM_00288,FIELD_FARM_00288_1,Southwest,30.994584,-98.032184,189.3,Sandy_Loam,6.9,3.43,24.9,39.4,170.2,20.3,345.3,42.4,25.3,Onions,Onions_Standard,2023-03-26,2023-08-02,Organic_Compost,1688.4,Micro_Sprinkler,13,No_Till,4.3,Low,Low,No,29.03,1075.58,8163.73,7088.15,149.2,206.9
FARM_00298,FIELD_FARM_00298_5,Southwest,29.967113,-116.628188,310.3,Clay,6.81,3.41,34.0,28.3,296.2,19.9,296.8,52.5,28.4,Corn,Flint_Corn,2023-03-24,2023-08-16,Nitrogen_High,171.5,Micro_Sprinkler,12,Deep_Till,22.0,High,Low,No,8.26,1021.87,1984.7,962.83,264.9,630.7
FARM_00300,FIELD_FARM_00300_5,Southwest,28.997046,-111.777083,208.9,Clay,6.47,3.99,33.1,29.6,293.1,18.9,493.3,40.0,23.9,Soybeans,Maturity_Group_2,2023-05-11,2023-10-03,Phosphorus_High,121.4,Drip_Irrigation,2,Reduced_Till,49.2,Low,High,No,3.0,1158.91,1384.0,225.09,1002.4,349.4
FARM_00309,FIELD_FARM_00309_3,Southwest,27.357792,-117.205665,260.4,Loam,6.54,2.64,23.8,61.8,154.4,22.4,245.4,76.3,18.8,Tomatoes,Cherry,2023-03-13,2023-07-01,NPK_Balanced,122.1,Drip_Irrigation,1,No_Till,0.4,High,Low,Yes,39.36,976.12,26935.72,25959.6,1821.0,476.7
FARM_00312,FIELD_FARM_00312_3,Southwest,28.587373,-107.645432,12.5,Sandy,5.53,1.96,29.4,56.0,159.8,18.3,568.0,61.2,15.4,Potatoes,Red,2023-03-28,2023-08-10,Organic_Compost,2146.4,Rainfall_Only,0,Deep_Till,2505.7,High,High,Yes,17.57,7697.11,5708.95,-1988.17,0.0,370.9
FARM_00320,FIELD_FARM_00320_1,Southwest,25.365959,-120.913878,1329.9,Loam,6.77,2.32,26.8,68.5,229.6,21.1,218.0,82.0,25.6,Tomatoes,Determinate,2023-05-26,2023-10-07,NPK_Balanced,101.8,Micro_Sprinkler,9,No_Till,0.5,High,Low,Yes,31.59,936.19,31254.57,30318.38,210.1,441.2
FARM_00331,FIELD_FARM_00331_2,Southwest,33.343827,-112.307114,1314.5,Silt,6.25,2.45,34.3,60.1,203.7,18.3,551.6,76.6,25.0,Soybeans,Maturity_Group_4,2023-04-23,2023-09-16,Phosphorus_High,113.6,Drip_Irrigation,1,Minimum_Till,57.1,Medium,Medium,Yes,3.24,1069.71,1780.76,711.05,1483.9,351.4
FARM_00334,FIELD_FARM_00334_2,Southwest,30.844192,-99.791353,1432.0,Loam,7.08,2.85,34.5,32.2,231.3,18.7,267.5,54.2,23.9,Corn,Flint_Corn,2023-04-13,2023-09-07,Nitrogen_High,115.1,Drip_Irrigation,2,No_Till,22.9,Low,Medium,Yes,6.93,955.51,1456.87,501.37,1136.7,440.8
FARM_00339,FIELD_FARM_00339_5,Southwest,27.464418,-102.145942,1049.6,Clayey_Loam,7.17,2.54,35.0,70.2,222.0,23.6,488.9,48.6,21.6,Onions,Onions_Standard,2023-02-05,2023-05-08,Potassium_High,124.5,Rainfall_Only,0,No_Till,4.5,Medium,Low,No,40.98,738.77,16410.3,15671.54,0.0,183.6
FARM_00343,FIELD_FARM_00343_1,Southwest,32.549363,-100.41668,199.0,Sandy,6.57,1.97,13.5,77.6,255.3,19.2,274.5,45.7,17.1,Lettuce,Lettuce_Standard,2023-03-19,2023-07-04,No_Fertilizer,0.0,Sprinkler,3,Deep_Till,2.0,Low,Medium,Yes,10.25,1042.45,11467.78,10425.32,1168.4,469.1
FARM_00346,FIELD_FARM_00346_1,Southwest,30.150287,-115.550793,384.7,Clayey_Loam,7.28,3.96,28.9,68.0,113.0,22.7,582.8,71.4,23.9,Wheat,Spring_Wheat,2023-11-10,2024-02-28,NPK_Balanced,143.9,Sprinkler,5,Strip_Till,105.5,High,High,Yes,2.84,1108.27,657.28,-451.0,712.7,520.7
FARM_00358,FIELD_FARM_00358_2,Southwest,29.441775,-122.794187,1341.2,Sandy,6.28,2.22,20.6,72.2,110.1,19.7,221.2,75.8,21.3,Carrots,Carrots_Standard,2023-03-03,2023-07-22,Potassium_High,142.4,Drip_Irrigation,1,No_Till,3.4,Low,High,Yes,25.03,971.63,10299.69,9328.06,2123.8,239.7
FARM_00361,FIELD_FARM_00361_4,Southwest,31.151091,-114.751375,1290.8,Loam,6.68,4.91,35.9,34.3,154.8,18.1,346.0,52.3,22.6,Wheat,Durum_Wheat,2023-10-05,2024-01-29,Urea,258.1,Drip_Irrigation,2,No_Till,97.0,Low,High,Yes,4.16,1306.94,1296.69,-10.26,851.1,469.2
FARM_00377,FIELD_FARM_00377_1,Southwest,33.704945,-122.8812,1432.6,Sandy_Loam,6.94,3.26,22.5,12.3,236.1,18.8,253.2,41.0,15.7,Potatoes,Fingerling,2023-03-19,2023-07-25,Potassium_High,107.5,Sprinkler,6,Minimum_Till,2727.8,Low,Medium,Yes,40.34,7915.28,9909.67,1994.39,457.3,324.9
FARM_00391,FIELD_FARM_00391_3,Southwest,30.64282,-101.147463,157.9,Clay,7.43,5.28,38.0,33.3,167.6,19.9,480.1,77.2,26.0,Wheat,Spring_Wheat,2023-11-25,2024-03-24,NPK_Balanced,148.3,Rainfall_Only,0,Minimum_Till,101.0,Medium,Medium,Yes,5.21,1040.07,1060.95,20.88,0.0,389.4
FARM_00404,FIELD_FARM_00404_2,Southwest,35.861057,-98.050457,356.5,Silt,6.71,2.98,24.4,75.2,220.8,19.6,458.0,78.2,21.0,Beans,Beans_Standard,2023-03-15,2023-08-11,Potassium_High,134.6,Rainfall_Only,0,Deep_Till,43.7,Medium,Medium,Yes,2.52,1012.89,815.77,-197.13,0.0,412.3
FARM_00450,FIELD_FARM_00450_5,Southwest,35.044094,-113.427222,1311.9,Sandy,5.99,0.8,13.8,39.4,203.3,22.6,418.3,68.2,29.0,Cotton,Cotton_Standard,2023-05-17,2023-10-12,No_Fertilizer,0.0,Sprinkler,4,Reduced_Till,22.6,Medium,Low,Yes,1.71,922.3,2916.53,1994.23,975.2,252.1
FARM_00451,FIELD_FARM_00451_1,Southwest,25.219832,-112.923853,1037.0,Sandy_Loam,6.4,2.88,28.5,78.4,90.6,21.6,396.5,48.8,26.2,Cotton,Cotton_Standard,2023-05-26,2023-09-17,Potassium_High,115.0,Micro_Sprinkler,9,Strip_Till,19.8,Medium,Low,No,2.41,757.11,3744.43,2987.31,313.1,344.7
FARM_00456,FIELD_FARM_00456_1,Southwest,29.804726,-124.632486,188.0,Silt,7.48,3.13,36.4,47.4,134.6,21.9,487.1,65.1,15.8,Tomatoes,Determinate,2023-05-12,2023-10-05,NPK_Balanced,144.2,Rainfall_Only,0,No_Till,0.4,Low,High,Yes,52.35,822.24,34157.17,33334.93,0.0,296.6
FARM_00457,FIELD_FARM_00457_4,Southwest,28.507954,-111.956434,1060.0,Clay,7.34,3.7,44.6,10.2,56.9,22.9,279.8,42.7,18.6,Tomatoes,Cherry,2023-05-15,2023-09-30,Phosphorus_High,100.2,Sprinkler,4,Deep_Till,0.6,Low,Medium,No,43.49,991.56,28743.94,27752.38,689.8,666.0
FARM_00468,FIELD_FARM_00468_1,Southwest,25.412844,-112.154542,292.0,Sandy,6.58,1.66,27.5,11.5,234.7,23.8,544.9,47.6,19.9,Potatoes,Fingerling,2023-03-23,2023-07-01,Potassium_High,122.8,Rainfall_Only,0,Conventional_Till,2690.9,Medium,High,Yes,25.75,7525.28,8334.92,809.64,0.0,414.0
FARM_00484,FIELD_FARM_00484_3,Southwest,28.771779,-122.375236,696.8,Clayey_Loam,6.29,2.93,37.4,76.8,297.6,22.8,275.3,49.5,20.1,Cotton,Cotton_Standard,2023-05-17,2023-09-29,Urea,156.3,Micro_Sprinkler,12,Minimum_Till,19.4,High,Low,Yes,1.72,962.37,2473.06,1510.69,264.5,642.8
FARM_00485,FIELD_FARM_00485_4,Southwest,27.555007,-122.557756,415.4,Loam,7.15,2.95,21.6,76.8,69.1,18.6,398.0,76.9,26.6,Corn,Dent_Corn,2023-04-06,2023-08-04,NPK_Balanced,97.8,Drip_Irrigation,1,No_Till,25.9,Medium,Low,No,9.63,818.91,1771.42,952.51,1801.6,402.2
FARM_00486,FIELD_FARM_00486_5,Southwest,34.487914,-103.388666,1493.3,Sandy,5.88,1.09,19.1,39.9,254.8,22.7,571.8,74.0,15.8,Lettuce,Lettuce_Standard,2023-02-02,2023-06-26,NPK_Balanced,159.4,Drip_Irrigation,2,Strip_Till,2.3,Low,Medium,No,19.98,1048.06,19283.26,18235.21,758.1,477.8
FARM_00494,FIELD_FARM_00494_3,Southwest,36.779328,-99.236383,1367.6,Clay,7.04,3.68,26.5,50.2,194.1,23.7,377.0,71.1,23.6,Cotton,Cotton_Standard,2023-04-28,2023-08-21,Organic_Compost,1817.7,Micro_Sprinkler,5,Reduced_Till,21.3,Medium,Medium,Yes,2.05,1325.0,2951.9,1626.91,466.3,337.2
FARM_00497,FIELD_FARM_00497_4,Southwest,30.808551,-108.716898,1052.9,Clay,6.65,3.92,33.8,67.9,89.1,20.1,490.0,40.7,19.3,Tomatoes,Cherry,2023-05-28,2023-09-15,Phosphorus_High,81.2,Sprinkler,3,Deep_Till,0.5,Low,Medium,Yes,64.49,916.47,44517.98,43601.51,1020.3,573.5
FARM_00498,FIELD_FARM_00498_2,Southwest,33.085008,-102.393699,1035.8,Clay,6.32,4.23,44.0,46.5,121.4,19.5,503.6,45.3,20.5,Soybeans,Maturity_Group_3,2023-06-06,2023-09-07,Organic_Compost,2246.2,Rainfall_Only,0,Strip_Till,60.9,Medium,Medium,No,3.44,1292.8,1347.86,55.06,0.0,155.3
FARM_00509,FIELD_FARM_00509_3,Southwest,27.213202,-109.742869,507.7,Silt,6.76,3.57,24.4,22.0,158.2,20.1,356.7,76.2,28.3,Onions,Onions_Standard,2023-03-05,2023-06-05,Urea,247.3,Sprinkler,5,Deep_Till,4.0,Low,Low,No,31.29,983.32,13472.29,12488.97,642.1,742.6
FARM_00521,FIELD_FARM_00521_5,Southwest,36.517025,-94.961988,938.5,Clay,6.87,4.06,42.9,61.8,184.5,18.5,570.4,60.5,20.5,Wheat,Durum_Wheat,2023-09-11,2023-12-18,Urea,162.4,Subsurface_Drip,11,Strip_Till,115.5,Low,Low,No,7.4,1237.44,1692.27,454.83,128.8,597.0
FARM_00523,FIELD_FARM_00523_4,Southwest,30.215228,-112.050178,1140.3,Loam,6.85,4.66,45.6,55.3,111.6,20.4,473.3,80.1,19.7,Onions,Onions_Standard,2023-02-19,2023-07-08,Potassium_High,109.6,Subsurface_Drip,7,Reduced_Till,4.6,High,Medium,Yes,30.38,1007.58,11566.23,10558.66,216.7,392.8
FARM_00525,FIELD_FARM_00525_4,Southwest,30.781083,-97.231953,282.3,Silt,7.06,2.4,14.4,39.6,84.3,19.0,230.8,49.2,25.7,Soybeans,Maturity_Group_3,2023-04-20,2023-09-02,Phosphorus_High,85.5,Sprinkler,5,Minimum_Till,61.1,High,Low,Yes,1.16,1063.3,551.57,-511.74,695.7,434.9
FARM_00530,FIELD_FARM_00530_4,Southwest,33.1953,-96.994593,346.7,Clay,6.71,5.54,47.6,47.4,55.0,19.0,456.7,72.3,23.7,Wheat,Spring_Wheat,2023-11-23,2024-02-26,Nitrogen_High,183.3,Subsurface_Drip,9,Strip_Till,133.2,Low,Medium,Yes,4.87,1546.93,1065.34,-481.59,154.1,438.9
FARM_00544,FIELD_FARM_00544_5,Southwest,33.349879,-107.006693,1040.2,Clayey_Loam,6.59,3.32,31.0,31.8,159.5,20.2,426.5,50.7,29.8,Tomatoes,Determinate,2023-03-08,2023-06-30,NPK_Balanced,108.8,Subsurface_Drip,8,Conventional_Till,0.6,Low,High,Yes,46.63,1183.82,46595.94,45412.11,264.1,646.8
FARM_00551,FIELD_FARM_00551_4,Southwest,35.768068,-116.057791,373.5,Loam,7.21,4.46,34.6,20.0,56.5,19.4,509.7,50.8,25.9,Wheat,Winter_Wheat,2023-09-01,2023-12-29,Organic_Compost,1978.3,Subsurface_Drip,10,Strip_Till,110.0,Medium,Low,No,6.14,1631.8,1252.04,-379.76,210.0,222.0
FARM_00557,FIELD_FARM_00557_3,Southwest,35.791346,-102.476678,1066.5,Sandy_Loam,7.11,1.63,11.9,14.8,267.0,22.8,429.9,43.8,19.1,Tomatoes,Determinate,2023-03-04,2023-06-11,Nitrogen_High,149.8,Sprinkler,5,Deep_Till,0.4,High,Medium,No,33.2,1113.35,33095.74,31982.39,658.9,845.0
FARM_00572,FIELD_FARM_00572_2,Southwest,30.42777,-102.232134,751.5,Clay,6.45,3.2,31.5,40.8,147.5,22.0,476.2,42.1,20.1,Tomatoes,Determinate,2023-04-17,2023-07-19,NPK_Balanced,168.7,Drip_Irrigation,2,Deep_Till,0.5,Low,Medium,Yes,82.59,1280.84,72787.63,71506.79,995.6,598.1
